stop_id_modified_from,stop_id_modified_to,time_modified,speed,number_of_trips,average_time
,,0.007222222,41.71220059,,
,,0.021388889,24.4542707,,
,,0.031111111,16.81231126,,
,,0.031944444,16.37372939,,
,,0.027222222,19.21407009,,
,,0.044444444,11.76861795,,
,,0.023888889,21.89510285,,
,,0.0425,12.30705133,,
,,0.026944444,19.41215345,,
,,0.031944444,16.37372939,,
,,0.024722222,21.15706596,,
,,0.020555556,32.10688851,,
,,0.018611111,35.46134053,,
,,0.040277778,16.38558475,,
,,0.019444444,33.94156937,,
,,0.013888889,41.88816354,,
,,0.02,29.08900269,,
,,0.014722222,39.51713633,,
,,0.009166667,35.70111834,,
,,0.015555556,21.03815919,,
,,0.0175,18.70058648,,
,,0.014722222,22.22899936,,
,,0.009722222,33.66105643,,
,,0.005833333,56.10176264,,
,,0.022222222,38.76937768,,
,,0.051111111,16.85625103,,
,,0.038611111,22.31331074,,
,,0.034722222,24.81240163,,
,,0.056666667,15.20367728,,
,,0.03,28.71805725,,
,,0.016666667,51.69250202,,
,,0.024444444,35.24488909,,
,,0.021944444,39.2601297,,
,,0.012777778,52.70557774,,
,,0.016111111,41.80097647,,
,,0.013888889,48.48913198,,
,,0.0175,38.48343839,,
,,0.017777778,37.88213419,,
,,0.011944444,56.38271415,,
,,0.015833333,42.53432753,,
,,0.013055556,51.58418161,,
,,0.017777778,37.88213419,,
,,0.006944444,46.62175157,,
,,0.008333333,38.85145871,,
,,0.013333333,24.28216133,,
,,0.008888889,36.42324063,,
,,0.0075,43.16828573,,
,,0.008611111,37.59818483,,
,,0.008611111,37.59818483,,
,,0.015555556,45.83752449,,
,,0.020833333,34.22535315,,
,,0.038888889,18.33501027,,
,,0.014444444,49.36349085,,
,,0.018055556,39.49079049,,
,,0.015,47.53521194,,
,,0.0175,40.74446738,,
,,0.013888889,43.9030106,,
,,0.014722222,41.41793549,,
,,0.023888889,25.52500625,,
,,0.015833333,38.51141393,,
,,0.012222222,49.88978608,,
,,0.013333333,45.73230422,,
,,0.012222222,49.88978608,,
,,0.012222222,49.88978608,,
,,0.014722222,41.41793549,,
,,0.023888889,39.75062611,,
,,0.024444444,38.84720368,,
,,0.039166667,24.24506264,,
,,0.022222222,42.73192369,,
,,0.017222222,55.13796622,,
,,0.022222222,42.73192369,,
,,0.018333333,51.79627157,,
,,0.018333333,51.79627157,,
,,0.024722222,38.41071789,,
,,0.023055556,31.88942193,,
,,0.028055556,26.20615871,,
,,0.018888889,38.92385376,,
,,0.018611111,39.50480727,,
,,0.019166667,38.3597395,,
,,0.021388889,34.37431244,,
,,0.021388889,34.37431244,,
,,0.017777778,41.35659435,,
,,0.016111111,35.65318956,,
,,0.016111111,35.65318956,,
,,0.014722222,39.01669833,,
,,0.014722222,39.01669833,,
,,0.014444444,39.76702008,,
,,0.019166667,29.96934702,,
,,0.016111111,35.65318956,,
,,0.012777778,44.95402053,,
,,0.011388889,50.43621854,,
,,0.013611111,42.20173464,,
,,0.033055556,18.40693447,,
,,0.033055556,18.40693447,,
,,0.025555556,23.8089695,,
,,0.0175,34.76865447,,
,,0.0175,34.76865447,,
,,0.024166667,25.17730117,,
,,0.041111111,14.80017053,,
,,0.018888889,32.21213557,,
,,0.021111111,28.82138478,,
,,0.021111111,28.82138478,,
,,0.021666667,23.65493065,,
,,0.02,25.62617527,,
,,0.018611111,27.53857657,,
,,0.006944444,70.01974081,,
,,0.02,24.31240845,,
,,0.0525,9.261869885,,
,,0.008611111,56.46753003,,
,,0.009722222,50.01409852,,
,,0.007777778,44.68483236,,
,,0.017222222,20.18024771,,
,,0.018055556,19.24885094,,
,,0.008611111,40.36049542,,
,,0.02,17.3774353,,
,,0.009444444,64.87041401,,
,,0.018333333,33.4180911,,
,,0.015833333,38.69463191,,
,,0.01,61.26649923,,
,,0.008611111,71.14819358,,
,,0.015833333,38.69463191,,
,,0.008611111,57.66456799,,
,,0.010555556,47.04214498,,
,,0.011666667,42.56194127,,
,,0.009722222,51.07433216,,
,,0.009722222,51.07433216,,
,,0.010555556,47.04214498,,
,,0.010555556,47.04214498,,
,,0.008055556,78.89377657,,
,,0.014166667,44.86116849,,
,,0.011944444,53.20743562,,
,,0.010277778,61.83566479,,
,,0.009444444,67.29175748,,
,,0.012222222,51.99817473,,
,,0.012222222,51.99817473,,
,,0.004722222,50.31322312,,
,,0.003055556,77.7567844,,
,,0.005,53.29070761,,
,,0.005,53.29070761,,
,,0.011944444,22.3077389,,
,,0.011944444,22.3077389,,
,,0.003333333,79.9360694,,
,,0.008055556,33.0769891,,
,,0.008055556,33.0769891,,
,,0.006666667,39.96802871,,
,,0.006666667,39.96802871,,
,,0.011944444,22.3077389,,
,,0.008333333,31.97442584,,
,,0.006666667,39.96802871,,
,,0.007222222,36.89356794,,
,,0.007222222,36.89356794,,
,,0.011666667,47.12587298,,
,,0.011666667,47.12587298,,
,,0.025833333,21.2826532,,
,,0.025833333,21.2826532,,
,,0.013333333,41.23514107,,
,,0.015833333,34.72432918,,
,,0.020833333,26.39049004,,
,,0.013611111,40.39360689,,
,,0.013611111,40.39360689,,
,,0.025833333,21.2826532,,
,,0.02,27.49009336,,
,,0.011944444,46.02992547,,
,,0.013055556,42.11248201,,
,,0.013055556,42.11248201,,
,,0.005833333,16.64250783,,
,,0.005833333,16.64250783,,
,,0.000555556,174.7461825,,
,,0.011388889,34.36814079,,
,,0.011388889,34.36814079,,
,,0.016388889,23.88294537,,
,,0.012777778,30.63247308,,
,,0.012777778,30.63247308,,
,,0.000833333,135.9551878,,
,,0.000833333,135.9551878,,
,,0.005,22.6591889,,
,,0.005,22.6591889,,
,,0.008611111,13.15694856,,
,,0.005555556,20.39326838,,
,,0.005,22.6591889,,
,,0.006111111,18.53933671,,
,,0.005555556,20.39326838,,
,,0.005555556,20.39326838,,
,,0.006111111,18.53933671,,
,,0.005555556,20.39326838,,
,,0.018888889,30.26941455,,
,,0.010833333,52.77744269,,
,,0.010833333,52.77744269,,
,,0.010833333,52.77744269,,
,,0.010277778,55.63027451,,
,,0.010277778,55.63027451,,
,,0.010277778,55.63027451,,
,,0.011944444,37.37469677,,
,,0.02,22.32099863,,
,,0.02,22.32099863,,
,,0.016388889,27.23918459,,
,,0.016388889,27.23918459,,
,,0.016944444,26.34609744,,
,,0.005277778,60.92070793,,
,,0.004166667,77.16622712,,
,,0.004166667,77.16622712,,
,,0.004166667,77.16622712,,
,,0.013333333,41.52924858,,
,,0.005,110.7446601,,
,,0.004722222,117.2590574,,
,,0.005,110.7446601,,
,,0.001666667,114.8501787,,
,,0.020833333,42.0875141,,
,,0.009166667,38.03860561,,
,,0.022222222,57.56638946,,
,,0.038333333,33.37181993,,
,,0.031111111,41.11884935,,
,,0.008611111,62.17339943,,
,,0.008055556,51.77056439,,
,,0.010277778,40.57693021,,
,,0.01,41.70406806,,
,,0.01,41.70406806,,
,,0.012222222,45.11650535,,
,,0.013888889,39.70252367,,
,,0.015277778,36.0932031,,
,,0.015277778,36.0932031,,
,,0.003611111,152.70202,,
,,0.002777778,94.59310547,,
,,0.006388889,41.12743974,,
,,0.003888889,67.56650738,,
,,0.003888889,67.56650738,,
,,0.002777778,94.59310547,,
,,0.010277778,44.19475517,,
,,0.011388889,39.88307221,,
,,0.009444444,48.09429569,,
,,0.003055556,56.98399013,,
,,0.004166667,41.78826216,,
,,0.005833333,29.84876278,,
,,0.021388889,35.64865944,,
,,0.021388889,35.64865944,,
,,0.019166667,39.78183686,,
,,0.0075,43.57235606,,
,,0.0075,43.57235606,,
,,0.008055556,40.56736375,,
,,0.017222222,36.54962994,,
,,0.017222222,36.54962994,,
,,0.006666667,44.60514629,,
,,0.006666667,44.60514629,,
,,0.008611111,34.53301865,,
,,0.005833333,50.9773155,,
,,0.006944444,42.82094532,,
,,0.006944444,42.82094532,,
,,0.010555556,38.35388131,,
,,0.010555556,38.35388131,,
,,0.011388889,35.5475009,,
,,0.011388889,35.5475009,,
,,0.010555556,38.35388131,,
,,0.011944444,33.89413036,,
,,0.011944444,33.89413036,,
,,0.018611111,27.25298545,,
,,0.016111111,38.55114488,,
,,0.003888889,57.9216971,,
,,0.004722222,47.70022475,,
,,0.004722222,47.70022475,,
,,0.007222222,43.93383615,,
,,0.008333333,48.98694643,,
,,0.010277778,39.7191433,,
,,0.024166667,39.99551631,,
,,0.028611111,33.78262117,,
,,0.028611111,33.78262117,,
,,0.007222222,35.26303838,,
,,0.012777778,51.5020124,,
,,0.010555556,52.6611828,,
,,0.008333333,66.70417035,,
,,0.008888889,62.53515642,,
,,0.008333333,66.70417035,,
,,0.011666667,47.6458327,,
,,0.008888889,62.53515642,,
,,0.014722222,37.75707662,,
,,0.014722222,37.75707662,,
,,0.012777778,40.29334908,,
,,0.013611111,37.8264103,,
,,0.014722222,34.97158713,,
,,0.013611111,37.8264103,,
,,0.016111111,31.95679487,,
,,0.012222222,42.12486644,,
,,0.016666667,30.89156754,,
,,0.016666667,30.89156754,,
,,0.015833333,30.7818898,,
,,0.015833333,30.7818898,,
,,0.0175,27.85028066,,
,,0.02,24.36899557,,
,,0.0175,27.85028066,,
,,0.022222222,21.93209624,,
,,0.017222222,28.2994791,,
,,0.020277778,24.03517345,,
,,0.020277778,24.03517345,,
,,0.020833333,35.32461658,,
,,0.018333333,40.14160983,,
,,0.018333333,40.14160983,,
,,0.016111111,45.67838309,,
,,0.016111111,45.67838309,,
,,0.017222222,42.73139089,,
,,0.015277778,48.16993022,,
,,0.015277778,48.16993022,,
,,0.013055556,62.29505668,,
,,0.014166667,57.40917048,,
,,0.014166667,57.40917048,,
,,0.016944444,47.99783345,,
,,0.015,54.2197734,,
,,0.016944444,47.99783345,,
,,0.016666667,48.79779508,,
,,0.018611111,43.69951912,,
,,0.022222222,36.59834741,,
,,0.022222222,36.59834741,,
,,0.003611111,65.18407432,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003888889,60.52806542,,
,,0.003055556,77.03571062,,
,,0.003055556,77.03571062,,
,,0.018055556,41.48832778,,
,,0.020277778,36.94166223,,
,,0.020277778,36.94166223,,
,,0.019722222,37.98227328,,
,,0.024166667,30.99702684,,
,,0.024166667,30.99702684,,
,,0.006388889,57.66184099,,
,,0.012222222,30.14141795,,
,,0.012222222,30.14141795,,
,,0.013888889,26.5244471,,
,,0.008333333,44.20741396,,
,,0.008333333,44.20741396,,
,,0.010555556,41.92931024,,
,,0.011666667,37.93604311,,
,,0.008611111,51.39722183,,
,,0.008611111,51.39722183,,
,,0.010555556,41.92931024,,
,,0.009722222,45.52325408,,
,,0.007222222,61.28130405,,
,,0.014722222,30.06252604,,
,,0.014722222,30.06252604,,
,,0.013055556,35.95455979,,
,,0.011111111,42.24660961,,
,,0.005833333,80.46973638,,
,,0.005555556,84.49321161,,
,,0.005555556,84.49321161,,
,,0.011666667,40.23486474,,
,,0.005833333,80.46973638,,
,,0.003333333,140.8220447,,
,,0.015277778,30.72480623,,
,,0.015277778,30.72480623,,
,,0.008611111,38.43753057,,
,,0.01,33.09898423,,
,,0.009444444,35.04598495,,
,,0.008888889,37.23635679,,
,,0.008888889,37.23635679,,
,,0.008888889,37.23635679,,
,,0.009722222,34.04467027,,
,,0.009444444,35.04598495,,
,,0.009444444,35.04598495,,
,,0.007222222,42.67092813,,
,,0.005833333,52.83067432,,
,,0.009166667,33.61951688,,
,,0.006944444,44.37776673,,
,,0.006944444,44.37776673,,
,,0.008888889,34.6701276,,
,,0.008611111,35.78851973,,
,,0.009444444,32.63071028,,
,,0.009444444,32.63071028,,
,,0.024166667,18.65187702,,
,,0.023888889,18.86875948,,
,,0.005277778,59.48515844,,
,,0.005277778,59.48515844,,
,,0.015555556,30.87679185,,
,,0.013333333,36.02292576,,
,,0.006111111,39.55764586,,
,,0.005555556,43.51340617,,
,,0.018333333,28.60821626,,
,,0.02,26.22419776,,
,,0.019444444,26.97346117,,
,,0.013055556,26.98828285,,
,,0.012222222,28.82839455,,
,,0.026666667,13.21301377,,
,,0.031111111,11.32544055,,
,,0.031111111,11.32544055,,
,,0.003888889,62.78791878,,
,,0.005,48.83504933,,
,,0.003611111,67.6177627,,
,,0.006666667,36.62628517,,
,,0.007222222,33.80888135,,
,,0.003888889,62.78791878,,
,,0.004166667,58.60205451,,
,,0.004166667,58.60205451,,
,,0.029722222,38.54945651,,
,,0.025833333,44.35260074,,
,,0.004444444,12.59010957,,
,,0.000833333,67.1472712,,
,,0.01,43.95097054,,
,,0.013333333,32.96322873,,
,,0.008888889,49.44484124,,
,,0.008888889,49.44484124,,
,,0.011388889,38.59109571,,
,,0.008888889,49.44484124,,
,,0.013333333,48.63409988,,
,,0.013055556,49.66886503,,
,,0.013055556,49.66886503,,
,,0.013888889,46.68873435,,
,,0.0125,51.87637191,,
,,0.0125,51.87637191,,
,,0.016666667,38.90727816,,
,,0.014166667,45.77326826,,
,,0.018055556,35.91441044,,
,,0.004722222,39.10729167,,
,,0.014166667,37.90078036,,
,,0.022222222,46.98667523,,
,,0.022222222,46.98667523,,
,,0.027777778,32.0768954,,
,,0.027777778,32.0768954,,
,,0.025555556,34.86619033,,
,,0.025555556,34.86619033,,
,,0.032777778,27.1838097,,
,,0.024444444,36.45101846,,
,,0.029722222,29.97840738,,
,,0.022222222,40.09611997,,
,,0.031666667,28.13762747,,
,,0.029166667,30.54942409,,
,,0.033888889,26.29253734,,
,,0.0275,32.40090471,,
,,0.024722222,36.04145612,,
,,0.024722222,36.04145612,,
,,0.021388889,36.80384349,,
,,0.029166667,26.98948506,,
,,0.029166667,26.98948506,,
,,0.022222222,35.4236999,,
,,0.016111111,48.86027557,,
,,0.026388889,29.8304837,,
,,0.014166667,55.56658622,,
,,0.024444444,32.20336381,,
,,0.024444444,32.20336381,,
,,0.023055556,34.14332421,,
,,0.021388889,36.80384349,,
,,0.017777778,44.27962388,,
,,0.012222222,33.66622414,,
,,0.010833333,37.9824072,,
,,0.014722222,27.94931807,,
,,0.009722222,42.3232534,,
,,0.01,41.14760653,,
,,0.011388889,36.12960538,,
,,0.01,41.14760653,,
,,0.009166667,44.8882964,,
,,0.008333333,49.37712981,,
,,0.018055556,32.05321131,,
,,0.013333333,43.40539246,,
,,0.013888889,41.66917539,,
,,0.016111111,35.92170346,,
,,0.015,38.58257011,,
,,0.013333333,33.6321205,,
,,0.009722222,46.12405087,,
,,0.009722222,46.12405087,,
,,0.014722222,30.45927864,,
,,0.008611111,52.07554079,,
,,0.010277778,43.63085699,,
,,0.011111111,40.358544,,
,,0.014722222,36.40446339,,
,,0.015833333,33.8497644,,
,,0.015833333,33.8497644,,
,,0.009444444,56.74813591,,
,,0.010833333,49.47273307,,
,,0.009722222,55.12675927,,
,,0.011666667,45.93896369,,
,,0.023888889,6.943045441,,
,,0.003611111,70.89131735,,
,,0.018333333,13.96344112,,
,,0.018333333,13.96344112,,
,,0.039722222,38.87916163,,
,,0.017777778,86.87062519,,
,,0.017777778,86.87062519,,
,,0.008611111,48.4421805,,
,,0.008611111,48.4421805,,
,,0.011388889,36.62701369,,
,,0.011388889,36.62701369,,
,,0.006944444,43.99389047,,
,,0.006944444,43.99389047,,
,,0.008333333,36.66157451,,
,,0.008333333,36.66157451,,
,,0.024722222,26.9558417,,
,,0.024722222,26.9558417,,
,,0.033055556,20.1602509,,
,,0.033055556,20.1602509,,
,,0.040833333,25.9956685,,
,,0.031111111,34.11931475,,
,,0.002777778,57.76827657,,
,,0.013888889,11.55365614,,
,,0.013888889,11.55365614,,
,,0.066388889,13.22875551,,
,,0.012777778,68.73201122,,
,,0.012777778,68.73201122,,
,,0.003611111,57.90157219,,
,,0.005555556,37.63601776,,
,,0.005555556,37.63601776,,
,,0.015555556,39.94289202,,
,,0.015833333,39.24214148,,
,,0.015833333,39.24214148,,
,,0.009444444,30.17181616,,
,,0.016388889,18.66711515,,
,,0.016111111,35.65318956,,
,,0.016111111,35.65318956,,
,,0.014722222,39.01669833,,
,,0.014722222,39.01669833,,
,,0.014444444,39.76702008,,
,,0.019166667,29.96934702,,
,,0.016111111,35.65318956,,
,,0.012777778,44.95402053,,
,,0.011388889,50.43621854,,
,,0.013611111,42.20173464,,
,,0.033055556,18.40693447,,
,,0.033055556,18.40693447,,
,,0.025555556,23.8089695,,
,,0.0175,34.76865447,,
,,0.0175,34.76865447,,
,,0.024166667,25.17730117,,
,,0.041111111,14.80017053,,
,,0.018888889,32.21213557,,
,,0.021111111,28.82138478,,
,,0.021111111,28.82138478,,
,,0.021666667,23.65493065,,
,,0.02,25.62617527,,
,,0.018611111,27.53857657,,
,,0.006944444,70.01974081,,
,,0.02,24.31240845,,
,,0.0525,9.261869885,,
,,0.008611111,56.46753003,,
,,0.009722222,50.01409852,,
,,0.007777778,44.68483236,,
,,0.017222222,20.18024771,,
,,0.018055556,19.24885094,,
,,0.008611111,40.36049542,,
,,0.02,17.3774353,,
,,0.009444444,64.87041401,,
,,0.018333333,33.4180911,,
,,0.015833333,38.69463191,,
,,0.01,61.26649923,,
,,0.008611111,71.14819358,,
,,0.015833333,38.69463191,,
,,0.008611111,57.66456799,,
,,0.010555556,47.04214498,,
,,0.011666667,42.56194127,,
,,0.009722222,51.07433216,,
,,0.009722222,51.07433216,,
,,0.010555556,47.04214498,,
,,0.010555556,47.04214498,,
,,0.008055556,78.89377657,,
,,0.014166667,44.86116849,,
,,0.011944444,53.20743562,,
,,0.010277778,61.83566479,,
,,0.009444444,67.29175748,,
,,0.012222222,51.99817473,,
,,0.012222222,51.99817473,,
,,0.004722222,50.31322312,,
,,0.003055556,77.7567844,,
,,0.021666667,18.89261622,,
,,0.023333333,23.70039127,,
,,0.023611111,23.42156292,,
,,0.023611111,23.42156292,,
,,0.038055556,14.53162639,,
,,0.024444444,22.62310085,,
,,0.026111111,21.17907284,,
,,0.024444444,22.62310085,,
,,0.026111111,21.17907284,,
,,0.025,22.12036487,,
,,0.023333333,28.01200551,,
,,0.017222222,37.95174935,,
,,0.020833333,31.37344622,,
,,0.020833333,31.37344622,,
,,0.018611111,35.119529,,
,,0.016944444,38.57390969,,
,,0.019166667,34.10157084,,
,,0.0175,37.34934014,,
,,0.016944444,38.57390969,,
,,0.024166667,27.04607352,,
,,0.019722222,33.14096416,,
,,0.005,34.93712234,,
,,0.003333333,52.40568874,,
,,0.014444444,36.12679884,,
,,0.013055556,39.97007272,,
,,0.010833333,39.47784784,,
,,0.010277778,41.61178339,,
,,0.010277778,41.61178339,,
,,0.010555556,40.51673562,,
,,0.005555556,49.47214363,,
,,0.006111111,44.97468044,,
,,0.011388889,40.67790489,,
,,0.009444444,38.51905033,,
,,0.010277778,35.39588166,,
,,0.009722222,37.41850513,,
,,0.010277778,35.39588166,,
,,0.004722222,45.69672655,,
,,0.004166667,51.78961684,,
,,0.005,43.15801749,,
,,0.004166667,51.78961684,,
,,0.005,43.15801749,,
,,0.004722222,45.69672655,,
,,0.004722222,45.69672655,,
,,0.005,43.15801749,,
,,0.004722222,45.69672655,,
,,0.003611111,59.75725682,,
,,0.005,43.15801749,,
,,0.008888889,46.47365651,,
,,0.009444444,43.73991461,,
,,0.0075,55.07988988,,
,,0.007222222,57.19834895,,
,,0.006388889,64.65900004,,
,,0.006388889,64.65900004,,
,,0.006944444,59.48628488,,
,,0.006388889,64.65900004,,
,,0.008888889,46.47365651,,
,,0.01,41.30991741,,
,,0.006944444,59.48628488,,
,,0.011944444,39.07133061,,
,,0.013055556,35.74610844,,
,,0.011666667,40.00159776,,
,,0.011111111,42.00167926,,
,,0.011111111,42.00167926,,
,,0.011944444,39.07133061,,
,,0.011111111,42.00167926,,
,,0.010555556,44.21229166,,
,,0.011388889,40.97724725,,
,,0.014166667,32.94249244,,
,,0.011944444,39.07133061,,
,,0.007777778,43.12254818,,
,,0.006666667,50.30963847,,
,,0.005555556,60.37156435,,
,,0.008611111,38.94939997,,
,,0.008611111,38.94939997,,
,,0.006388889,52.49701577,,
,,0.008611111,38.94939997,,
,,0.005833333,57.49673584,,
,,0.009166667,36.58882848,,
,,0.0075,44.71968087,,
,,0.004166667,54.79101238,,
,,0.004166667,54.79101238,,
,,0.003611111,63.22040591,,
,,0.003611111,63.22040591,,
,,0.004444444,51.36658336,,
,,0.003611111,63.22040591,,
,,0.004444444,51.36658336,,
,,0.003611111,63.22040591,,
,,0.004166667,54.79101238,,
,,0.017777778,17.27060541,,
,,0.008611111,35.65544434,,
,,0.0075,40.93773186,,
,,0.007222222,42.51226132,,
,,0.008055556,38.11443791,,
,,0.007222222,42.51226132,,
,,0.0075,40.93773186,,
,,0.008888889,34.54121083,,
,,0.009444444,32.50937683,,
,,0.010277778,33.65223024,,
,,0.008611111,40.16556652,,
,,0.009166667,37.7312879,,
,,0.009444444,36.62154719,,
,,0.0075,46.11602022,,
,,0.009722222,35.57521641,,
,,0.0075,46.11602022,,
,,0.008333333,41.50441986,,
,,0.008611111,40.16556652,,
,,0.009444444,36.62154719,,
,,0.0025,65.16055564,,
,,0.003888889,41.88892743,,
,,0.0025,65.16055564,,
,,0.0025,65.16055564,,
,,0.001944444,83.7778764,,
,,0.002222222,73.30563243,,
,,0.001944444,83.7778764,,
,,0.001944444,83.7778764,,
,,0.002222222,73.30563243,,
,,0.002777778,58.64449538,,
,,0.006388889,42.28984844,,
,,0.006111111,44.21211585,,
,,0.006111111,44.21211585,,
,,0.0075,36.02468633,,
,,0.008611111,31.37634011,,
,,0.015,37.03600334,,
,,0.016666667,33.33240234,,
,,0.016666667,33.33240234,,
,,0.016111111,34.48179645,,
,,0.016944444,32.78597103,,
,,0.010555556,34.99351874,,
,,0.011111111,33.24384453,,
,,0.014166667,26.07360268,,
,,0.014166667,26.07360268,,
,,0.012222222,30.22167709,,
,,0.01,36.93760467,,
,,0.012222222,30.22167709,,
,,0.012222222,30.22167709,,
,,0.015277778,24.83378893,,
,,0.012777778,29.60425396,,
,,0.009444444,30.78748266,,
,,0.005833333,49.84640101,,
,,0.005833333,49.84640101,,
,,0.000277778,335.2878807,,
,,0.000277778,335.2878807,,
,,0,inf,,
,,0.010277778,33.00905185,,
,,0.008333333,40.71116645,,
,,0.007777778,43.61910392,,
,,0.006944444,48.85340092,,
,,0.018333333,25.27965638,,
,,0.019444444,23.8351047,,
,,0.016666667,27.80762095,,
,,0.017222222,26.91060181,,
,,0.015,23.01326013,,
,,0.024722222,13.96310177,,
,,0.022222222,15.53395074,,
,,0.020277778,17.17947929,,
,,0.02,17.41808336,,
,,0.019166667,18.17539102,,
,,0.019166667,18.17539102,,
,,0.015833333,21.59270844,,
,,0.014166667,24.13302601,,
,,0.0125,27.35076345,,
,,0.0125,27.35076345,,
,,0.008888889,24.113264,,
,,0.008333333,25.72081628,,
,,0.001111111,108.1854853,,
,,0.000833333,144.247357,,
,,0.020555556,26.6760934,,
,,0.021944444,24.9877341,,
,,0.01,35.67588139,,
,,0.009444444,37.77446442,,
,,0.010277778,34.71166762,,
,,0.022777778,27.17425195,,
,,0.022222222,27.8536088,,
,,0.026666667,23.21134014,,
,,0.014444444,22.49447977,,
,,0.013055556,24.88750792,,
,,0.013055556,24.88750792,,
,,0.015277778,21.26750719,,
,,0.019444444,30.78839255,,
,,0.021666667,27.63060765,,
,,0.020555556,29.12415382,,
,,0.021666667,27.63060765,,
,,0.018611111,32.16697675,,
,,0.018611111,32.16697675,,
,,0.011944444,50.12063976,,
,,0.011944444,50.12063976,,
,,0.023055556,14.85983328,,
,,0.005833333,58.73172652,,
,,0.008055556,42.52986615,,
,,0.008055556,42.52986615,,
,,0.026944444,12.71511553,,
,,0.006388889,53.62461587,,
,,0.005277778,64.91400708,,
,,0.021388889,16.0177426,,
,,0.015555556,22.02439556,,
,,0.006111111,56.0621004,,
,,0.006111111,56.0621004,,
,,0.005,68.52034369,,
,,0.005,68.52034369,,
,,0.009444444,54.36417197,,
,,0.01,51.34393778,,
,,0.008055556,63.73729856,,
,,0.011666667,44.00908827,,
,,0.011666667,44.00908827,,
,,0.009722222,52.81090864,,
,,0.008611111,59.62521884,,
,,0.01,51.34393778,,
,,0.01,51.34393778,,
,,0.008333333,61.6127278,,
,,0.008333333,61.6127278,,
,,0.008333333,61.6127278,,
,,0.008333333,61.6127278,,
,,0.028611111,18.63274181,,
,,0.012222222,43.61755531,,
,,0.008333333,63.97241585,,
,,0.011388889,46.80908244,,
,,0.009722222,54.83349836,,
,,0.013055556,40.8334539,,
,,0.008611111,61.90878785,,
,,0.009166667,58.15673724,,
,,0.009166667,58.15673724,,
,,0.025,21.32413776,,
,,0.025,21.32413776,,
,,0.009722222,54.83349836,,
,,0.009722222,54.83349836,,
,,0.007777778,63.37535328,,
,,0.0075,65.72259047,,
,,0.026111111,18.87776543,,
,,0.008611111,57.24225695,,
,,0.011666667,42.25023552,,
,,0.010555556,46.6976281,,
,,0.011111111,44.36274901,,
,,0.010277778,47.95972714,,
,,0.008333333,59.15033379,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.009166667,53.77302661,,
,,0.006666667,73.93791058,,
,,0.006666667,73.93791058,,
,,0.008611111,53.72662802,,
,,0.009722222,47.58644243,,
,,0.008611111,53.72662802,,
,,0.0075,61.68612767,,
,,0.009166667,50.47046626,,
,,0.009166667,50.47046626,,
,,0.009166667,50.47046626,,
,,0.009722222,47.58644243,,
,,0.008055556,57.4319088,,
,,0.009444444,48.98604487,,
,,0.008611111,53.72662802,,
,,0.008611111,53.72662802,,
,,0.008333333,55.51751712,,
,,0.009444444,48.98604487,,
,,0.009444444,48.98604487,,
,,0.009722222,43.5140131,,
,,0.008333333,50.76634949,,
,,0.016388889,25.81339684,,
,,0.011111111,38.07476097,,
,,0.010555556,40.07869367,,
,,0.014722222,28.73566881,,
,,0.013888889,30.45980823,,
,,0.015,28.20352637,,
,,0.014722222,28.73566881,,
,,0.015833333,26.7191308,,
,,0.015833333,26.7191308,,
,,0.016666667,25.38317322,,
,,0.011388889,37.14610753,,
,,0.040555556,12.50132554,,
,,0.0175,28.97132617,,
,,0.009444444,53.68216573,,
,,0.008611111,58.87721201,,
,,0.0075,67.59976107,,
,,0.008611111,58.87721201,,
,,0.01,50.6998208,,
,,0.008333333,60.83978739,,
,,0.0075,67.59976107,,
,,0.008611111,58.87721201,,
,,0.008611111,58.87721201,,
,,0.007777778,65.18548202,,
,,0.012222222,41.48167232,,
,,0.012222222,41.48167232,,
,,0.018611111,26.9761019,,
,,0.012222222,41.07724658,,
,,0.013055556,38.45529266,,
,,0.010555556,47.56312475,,
,,0.009722222,51.63996737,,
,,0.009722222,51.63996737,,
,,0.008333333,52.28859435,,
,,0.008055556,54.09164418,,
,,0.009166667,47.53508215,,
,,0.008333333,52.28859435,,
,,0.007222222,60.33299293,,
,,0.007222222,60.33299293,,
,,0.007222222,60.33299293,,
,,0.034444444,10.36145256,,
,,0.005277778,67.62210775,,
,,0.010555556,33.81105387,,
,,0.010555556,33.81105387,,
,,0.031944444,24.22222838,,
,,0.019722222,39.23318671,,
,,0.051388889,15.05706064,,
,,0.009722222,31.60803472,,
,,0.010833333,28.36618523,,
,,0.006666667,46.09504727,,
,,0.055833333,6.805397944,,
,,0.020555556,18.48493174,,
,,0.054444444,6.979005049,,
,,0.001666667,105.7032854,,
,,0.001944444,90.60285485,,
,,0.001666667,105.7032854,,
,,0.0025,70.468871,,
,,0.001944444,90.60285485,,
,,0.001944444,90.60285485,,
,,0.003611111,48.78614296,,
,,0.001111111,158.5549756,,
,,0.003055556,57.65634061,,
,,0.003055556,57.65634061,,
,,0.011944444,31.89230459,,
,,0.010555556,36.0886576,,
,,0.012777778,29.81237006,,
,,0.011944444,31.89230459,,
