,Unnamed: 0,route_id_modified,trip_id_modified,stop_id_modified_from,stop_id_modified_to,time_modified,speed
18304,18304,122,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,40307,40308,0.015555556,30.44945925
18305,18305,122,NORMAL_320_Alandi To Mahalungegaon_Up-1335_0,40307,40308,0.02,23.68291342
18306,18306,122,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,40307,40308,0.014444444,32.79172729
18307,18307,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,40307,40308,0.014722222,32.17301495
18308,18308,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,40307,40308,0.014722222,32.17301495
18309,18309,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,40307,40308,0.014722222,32.17301495
18310,18310,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1420_0,40307,40308,0.014722222,32.17301495
18311,18311,122,NORMAL_317_Pune Station To Sambhajinagar_Up-1320_0,40307,40308,0.016666667,28.41949554
18312,18312,122,NORMAL_317_Pune Station To Sambhajinagar_Up-1345_0,40307,40308,0.017777778,26.64327727
18313,18313,122,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,40307,40308,0.019444444,24.35956865
18314,18314,122,NORMAL_139_Bhekrai nagar To Nigdi_Up-1330_0,40307,40308,0.015277778,31.00308621
18315,18315,122,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1330_0,40307,40308,0.015555556,30.44945925
18316,18316,122,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1305_0,40307,40308,0.017777778,26.64327727
18317,18317,122,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1315_0,40307,40308,0.014444444,32.79172729
18318,18318,122,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1330_0,40307,40308,0.0175,27.06618677
18319,18319,122,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1250_0,40307,40308,0.015833333,29.91525969
18320,18320,122,NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1315_0,40307,40308,0.016944444,27.95360346
18321,18321,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1350_0,40307,40308,0.020277778,23.3584897
18322,18322,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1350_1,40307,40308,0.020277778,23.3584897
18323,18323,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1320_0,40307,40308,0.016111111,29.39947894
18324,18324,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1330_0,40307,40308,0.019444444,24.35956865
18325,18325,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1345_0,40307,40308,0.019444444,24.35956865
18326,18326,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1355_0,40307,40308,0.019444444,24.35956865
18327,18327,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1410_0,40307,40308,0.019444444,24.35956865
18328,18328,122,NORMAL_42_Katraj To Bhakti Shakti_Up-1240_0,40308,40309,0.011944444,42.02533121
18329,18329,122,NORMAL_42_Katraj To Bhakti Shakti_Up-1320_0,40308,40309,0.011944444,42.02533121
18330,18330,122,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1405_0,40308,40309,0.011388889,44.0753453
18331,18331,122,NORMAL_42_Katraj To Bhakti Shakti_Up-1300_0,40308,40309,0.011944444,42.02533121
18332,18332,122,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,40308,40309,0.011388889,44.0753453
18333,18333,122,NORMAL_139_Bhekrai nagar To Nigdi_Up-1300_0,40308,40309,0.013888889,36.14178321
18334,18334,122,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,40308,40309,0.0125,40.15753722
18335,18335,122,NORMAL_320_Alandi To Mahalungegaon_Up-1335_0,40308,40309,0.009722222,51.63112046
18336,18336,122,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,40308,40309,0.010833333,46.33562129
18337,18337,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,40308,40309,0.006388889,78.56909319
18338,18338,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,40308,40309,0.013333333,37.64769208
18339,18339,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,40308,40309,0.013333333,37.64769208
18340,18340,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1420_0,40308,40309,0.013333333,37.64769208
18341,18341,122,NORMAL_317_Pune Station To Sambhajinagar_Up-1320_0,40308,40309,0.0125,40.15753722
18342,18342,122,NORMAL_317_Pune Station To Sambhajinagar_Up-1345_0,40308,40309,0.013055556,38.44870454
18343,18343,122,NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1250_0,40308,40309,0.013055556,38.44870454
18344,18344,122,NORMAL_376_Katraj To Bhakti Shakti_Up-1245_0,40308,40309,0.012222222,41.07020926
18345,18345,122,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1230_0,40308,40309,0.013333333,37.64769208
18346,18346,122,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1315_0,40308,40309,0.013333333,37.64769208
18347,18347,122,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,40308,40309,0.010833333,46.33562129
18348,18348,122,NORMAL_139_Bhekrai nagar To Nigdi_Up-1330_0,40308,40309,0.0125,40.15753722
18349,18349,122,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1330_0,40308,40309,0.013611111,36.87937122
18350,18350,122,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1305_0,40308,40309,0.011666667,43.0259315
18351,18351,122,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1315_0,40308,40309,0.010833333,46.33562129
18352,18352,122,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1330_0,40308,40309,0.013888889,36.14178321
18353,18353,122,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1250_0,40308,40309,0.013611111,36.87937122
18354,18354,122,NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1315_0,40308,40309,0.013888889,36.14178321
18355,18355,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1350_0,40308,40309,0.010555556,47.55497628
18356,18356,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1350_1,40308,40309,0.010555556,47.55497628
18357,18357,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1320_0,40308,40309,0.013611111,36.87937122
18358,18358,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1330_0,40308,40309,0.013333333,37.64769208
18359,18359,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1345_0,40308,40309,0.013333333,37.64769208
18360,18360,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1355_0,40308,40309,0.013333333,37.64769208
18361,18361,122,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1410_0,40308,40309,0.013333333,37.64769208
18362,18362,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,40309,32029,0.030277778,21.92870699
18363,18363,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,40309,32029,0.025,26.55810089
18364,18364,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,40309,32029,0.025,26.55810089
18365,18365,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1420_0,40309,32029,0.025,26.55810089
18366,18366,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,32029,39339,0.016111111,36.74097522
18367,18367,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,32029,39339,0.016111111,36.74097522
18368,18368,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,32029,39339,0.016111111,36.74097522
18369,18369,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1420_0,32029,39339,0.016111111,36.74097522
18370,18370,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1310_0,39339,39338,0.006944444,42.08882609
18371,18371,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1400_0,39339,39338,0.006666667,43.84252218
18372,18372,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1410_0,39339,39338,0.006666667,43.84252218
18373,18373,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1420_0,39339,39338,0.006666667,43.84252218
18374,18374,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1430_0,39339,39338,0.0075,38.97113277
18375,18375,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1440_0,39339,39338,0.0075,38.97113277
18376,18376,122,NORMAL_320_Alandi To Mahalungegaon_Up-1335_0,39339,39338,0.005833333,50.105745
18377,18377,122,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-1320_0,39339,39338,0.007222222,40.47002374
18378,18378,122,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-1405_0,39339,39338,0.018888889,15.47383204
18379,18379,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1410_0,39339,39338,0.008333333,35.0740209
18380,18380,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1420_0,39339,39338,0.008333333,35.0740209
18381,18381,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1430_0,39339,39338,0.008611111,33.94259995
18382,18382,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1340_0,39339,39338,0.008333333,35.0740209
18383,18383,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1350_0,39339,39338,0.008333333,35.0740209
18384,18384,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,39339,39338,0.006944444,42.08882609
18385,18385,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,39339,39338,0.008611111,33.94259995
18386,18386,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,39339,39338,0.008611111,33.94259995
18387,18387,122,NORMAL_341_Mohannagar to Ma Na Pa_Down-1430_0,39339,39338,0.007777778,37.57930553
18388,18388,122,NORMAL_341_Mohannagar to Ma Na Pa_Down-1440_0,39339,39338,0.007777778,37.57930553
18389,18389,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1320_0,39339,39338,0.008611111,33.94259995
18390,18390,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1310_0,39338,39337,0.008055556,39.38058628
18391,18391,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1400_0,39338,39337,0.006666667,47.58487534
18392,18392,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1410_0,39338,39337,0.006666667,47.58487534
18393,18393,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1420_0,39338,39337,0.006666667,47.58487534
18394,18394,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1430_0,39338,39337,0.008055556,39.38058628
18395,18395,122,NORMAL_43_Bhakti Shakti To Katraj_Down-1440_0,39338,39337,0.008055556,39.38058628
18396,18396,122,NORMAL_320_Alandi To Mahalungegaon_Up-1335_0,39338,39337,0.003888889,81.57407375
18397,18397,122,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-1320_0,39338,39337,0.004166667,76.13579825
18398,18398,122,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-1405_0,39338,39337,0.005833333,54.3827205
18399,18399,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1410_0,39338,39337,0.005833333,54.3827205
18400,18400,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1420_0,39338,39337,0.005833333,54.3827205
18401,18401,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1430_0,39338,39337,0.009166667,34.60718253
18402,18402,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1340_0,39338,39337,0.005833333,54.3827205
18403,18403,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1350_0,39338,39337,0.005833333,54.3827205
18404,18404,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,39338,39337,0.005555556,57.10184869
18405,18405,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,39338,39337,0.006388889,49.65378458
18406,18406,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,39338,39337,0.006388889,49.65378458
18407,18407,122,NORMAL_341_Mohannagar to Ma Na Pa_Down-1430_0,39338,39337,0.008611111,36.8399058
18408,18408,122,NORMAL_341_Mohannagar to Ma Na Pa_Down-1440_0,39338,39337,0.008611111,36.8399058
18409,18409,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1320_0,39338,39337,0.020555556,15.43293298
18410,18410,122,NORMAL_320_Alandi To Mahalungegaon_Up-1335_0,39337,31762,0.000277778,1390.259385
18411,18411,122,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-1320_0,39337,31762,0.003333333,115.855053
18412,18412,122,NORMAL_327_Alandi To Hinjawadi Maan Phase 3_Up-1405_0,39337,31762,0.003333333,115.855053
18413,18413,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1410_0,39337,31762,0.020277778,19.04466413
18414,18414,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1420_0,39337,31762,0.020277778,19.04466413
18415,18415,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1430_0,39337,31762,0.026388889,14.63432096
18416,18416,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1340_0,39337,31762,0.020277778,19.04466413
18417,18417,122,NORMAL_304_Gavhanevasti Bhosari To Chinchwadgaon_Down-1350_0,39337,31762,0.020277778,19.04466413
18418,18418,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,39337,31762,0.021944444,17.5982345
18419,18419,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,39337,31762,0.023611111,16.35600592
18420,18420,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,39337,31762,0.023611111,16.35600592
18421,18421,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1250_0,39337,31762,0.018611111,20.75015679
18422,18422,122,NORMAL_312_Pune Station To Chinchwadgaon_Up-1320_0,39337,31762,0.018611111,20.75015679
18423,18423,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,31762,34575,0.0025,61.05194755
18424,18424,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,31762,34575,0.002777778,54.9467484
18425,18425,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,31762,34575,0.002777778,54.9467484
18426,18426,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1320_0,34575,39312,0.019444444,19.17098171
18427,18427,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1340_0,34575,39312,0.019166667,19.44882124
18428,18428,122,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,34575,39312,0.019166667,19.44882124
18429,18429,123,NORMAL_122_Ma Na Pa To Chinchwadgaon_Up-1400_0,39312,35074,0.022777778,
19438,19438,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1240_0,40309,40310,0.05,16.23107499
19439,19439,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1320_0,40309,40310,0.05,16.23107499
19440,19440,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1405_0,40309,40310,0.043333333,18.7281636
19441,19441,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1300_0,40309,40310,0.05,16.23107499
19442,19442,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,40309,40310,0.043333333,18.7281636
19443,19443,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1300_0,40309,40310,0.040833333,19.87478587
19444,19444,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,40309,40310,0.034166667,23.75279244
19445,19445,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,40309,40310,0.036388889,22.30224038
19446,19446,123,NORMAL_317_Pune Station To Sambhajinagar_Up-1320_0,40309,40310,0.041111111,19.74049667
19447,19447,123,NORMAL_317_Pune Station To Sambhajinagar_Up-1345_0,40309,40310,0.037777778,21.48230501
19448,19448,123,NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1250_0,40309,40310,0.035277778,23.00467307
19449,19449,123,NORMAL_376_Katraj To Bhakti Shakti_Up-1245_0,40309,40310,0.036111111,22.47379621
19450,19450,123,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1230_0,40309,40310,0.027222222,29.8121788
19451,19451,123,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1315_0,40309,40310,0.027222222,29.8121788
19452,19452,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,40309,40310,0.044166667,18.37480174
19453,19453,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1330_0,40309,40310,0.039444444,20.57460234
19454,19454,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1330_0,40309,40310,0.027222222,29.8121788
19455,19455,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1305_0,40309,40310,0.057222222,14.18249277
19456,19456,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1315_0,40309,40310,0.036388889,22.30224038
19457,19457,123,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1250_0,40309,40310,0.047777778,16.98600863
19458,19458,123,NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1315_0,40309,40310,0.046666667,17.39043737
19459,19459,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1330_0,40309,40310,0.111944444,7.249611688
19460,19460,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1345_0,40309,40310,0.111944444,7.249611688
19461,19461,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1355_0,40309,40310,0.111944444,7.249611688
19462,19462,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1240_0,40310,40311,0.010833333,30.26743082
19463,19463,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1320_0,40310,40311,0.010833333,30.26743082
19464,19464,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1405_0,40310,40311,0.015277778,21.46235906
19465,19465,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1300_0,40310,40311,0.010833333,30.26743082
19466,19466,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,40310,40311,0.015277778,21.46235906
19467,19467,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1300_0,40310,40311,0.010833333,30.26743082
19468,19468,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,40310,40311,0.008055556,40.70447243
19469,19469,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,40310,40311,0.007222222,45.40114622
19470,19470,123,NORMAL_317_Pune Station To Sambhajinagar_Up-1320_0,40310,40311,0.008333333,39.34766042
19471,19471,123,NORMAL_317_Pune Station To Sambhajinagar_Up-1345_0,40310,40311,0.0125,26.23177257
19472,19472,123,NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1250_0,40310,40311,0.023333333,14.0527355
19473,19473,123,NORMAL_376_Katraj To Bhakti Shakti_Up-1245_0,40310,40311,0.019444444,16.86328275
19474,19474,123,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1230_0,40310,40311,0.010277778,31.90350649
19475,19475,123,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1315_0,40310,40311,0.010277778,31.90350649
19476,19476,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,40310,40311,0.012222222,26.8279497
19477,19477,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1330_0,40310,40311,0.014722222,22.27226006
19478,19478,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1330_0,40310,40311,0.018888889,17.35926116
19479,19479,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1305_0,40310,40311,0.009722222,33.7265655
19480,19480,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1315_0,40310,40311,0.007222222,45.40114622
19481,19481,123,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1250_0,40310,40311,0.007222222,45.40114622
19482,19482,123,NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1315_0,40310,40311,0.010833333,30.26743082
19483,19483,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1330_0,40310,40311,0.010555556,31.06393989
19484,19484,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1345_0,40310,40311,0.010555556,31.06393989
19485,19485,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1355_0,40310,40311,0.010555556,31.06393989
19486,19486,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1240_0,40311,40312,0.013333333,39.88884221
19487,19487,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1320_0,40311,40312,0.013333333,39.88884221
19488,19488,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1405_0,40311,40312,0.013333333,39.88884221
19489,19489,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1300_0,40311,40312,0.013333333,39.88884221
19490,19490,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,40311,40312,0.013333333,39.88884221
19491,19491,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1300_0,40311,40312,0.015277778,34.8120791
19492,19492,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,40311,40312,0.015,35.45674775
19493,19493,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,40311,40312,0.014166667,37.54243791
19494,19494,123,NORMAL_317_Pune Station To Sambhajinagar_Up-1320_0,40311,40312,0.014722222,36.12574353
19495,19495,123,NORMAL_317_Pune Station To Sambhajinagar_Up-1345_0,40311,40312,0.013888889,38.29328726
19496,19496,123,NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1250_0,40311,40312,0.019166667,27.74875862
19497,19497,123,NORMAL_376_Katraj To Bhakti Shakti_Up-1245_0,40311,40312,0.012222222,43.5151003
19498,19498,123,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1230_0,40311,40312,0.015277778,34.8120791
19499,19499,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1245_0,40311,40312,0.015,35.45674775
19500,19500,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,40311,40312,0.015,35.45674775
19501,19501,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1330_0,40311,40312,0.014166667,37.54243791
19502,19502,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1330_0,40311,40312,0.015277778,34.8120791
19503,19503,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1305_0,40311,40312,0.016111111,33.01145503
19504,19504,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1315_0,40311,40312,0.014166667,37.54243791
19505,19505,123,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1250_0,40311,40312,0.015833333,33.59060384
19506,19506,123,NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1315_0,40311,40312,0.015277778,34.8120791
19507,19507,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1330_0,40311,40312,0.015,35.45674775
19508,19508,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1345_0,40311,40312,0.015,35.45674775
19509,19509,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1355_0,40311,40312,0.015,35.45674775
19510,19510,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1240_0,40312,40313,0.031388889,23.17374275
19511,19511,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1320_0,40312,40313,0.031388889,23.17374275
19512,19512,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1300_0,40312,40313,0.031388889,23.17374275
19513,19513,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,40312,40313,0.033888889,21.46420436
19514,19514,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1300_0,40312,40313,0.033888889,21.46420436
19515,19515,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,40312,40313,0.028333333,25.67287226
19516,19516,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,40312,40313,0.032222222,22.57442205
19517,19517,123,NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1250_0,40312,40313,0.043055556,16.89440589
19518,19518,123,NORMAL_376_Katraj To Bhakti Shakti_Up-1245_0,40312,40313,0.032222222,22.57442205
19519,19519,123,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1230_0,40312,40313,0.022777778,31.93454774
19520,19520,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1245_0,40312,40313,0.034722222,20.94906365
19521,19521,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,40312,40313,0.034722222,20.94906365
19522,19522,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1330_0,40312,40313,0.034722222,20.94906365
19523,19523,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1330_0,40312,40313,0.030555556,23.80575365
19524,19524,123,NORMAL_12_Upper Depot To Bhakti Shakti_Up-1305_0,40312,40313,0.030277778,24.02415524
19525,19525,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1315_0,40312,40313,0.032222222,22.57442205
19526,19526,123,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-1250_0,40312,40313,0.021944444,33.14725308
19527,19527,123,NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-1315_0,40312,40313,0.036111111,20.14333037
19528,19528,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1330_0,40312,40313,0.036944444,19.68896971
19529,19529,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1345_0,40312,40313,0.036944444,19.68896971
19530,19530,123,NORMAL_123_Ma Na Pa To Bhakti Shakti_Up-1355_0,40312,40313,0.036944444,19.68896971
19531,19531,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1240_0,40313,40314,0.009722222,42.57559268
19532,19532,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1320_0,40313,40314,0.009722222,42.57559268
19533,19533,123,NORMAL_42_Katraj To Bhakti Shakti_Up-1300_0,40313,40314,0.009722222,42.57559268
19534,19534,123,NORMAL_366_Pune Station To Bhakti Shakti (Via Yerwada)_Up-1330_0,40313,40314,0.016111111,25.69216758
19535,19535,123,NORMAL_139_Bhekrai nagar To Nigdi_Up-1300_0,40313,40314,0.010555556,39.21435913
19536,19536,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1330_0,40313,40314,0.009722222,42.57559268
19537,19537,123,NORMAL_337_Swargate To Bhakti Shakti_Up-1320_0,40313,40314,0.008888889,46.56705284
19538,19538,123,NORMAL_139_Shewalwadi To Bhakti Shakti_Up-1245_0,40313,40314,0.011111111,37.25364311
19539,19539,123,NORMAL_376_Shewalwadi To Bhakti Shakti_Up-1250_0,40313,40314,0.009722222,42.57559268
19540,19540,123,NORMAL_376_Katraj To Bhakti Shakti_Up-1245_0,40313,40314,0.009722222,42.57559268
19541,19541,123,NORMAL_376_Warje Malwadi To Bhakti Shakti_Up-1230_0,40313,40314,0.011111111,37.25364311
19542,19542,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1245_0,40313,40314,0.009166667,45.15592895
19543,19543,123,NORMAL_336_Kesnand Phata To Bhakti Shakti_Up-1305_0,40313,40314,0.009166667,45.15592895
