,time_sum
1675,123.7516666
1676,123.8552777
1677,123.9483333
1678,123.9774999
1679,124.0094444
1680,124.0347222
1681,124.0594444
1682,124.1272222
1683,124.1783333
1684,124.2033333
1685,124.2283333
1686,124.2541666
1687,124.281111
1688,124.3041666
1689,124.3272222
1690,124.3352777
1691,124.343611
1692,124.3513888
1693,124.3613888
1694,124.3713888
1695,124.3794444
1696,124.3977777
1697,124.4122222
1698,124.421111
1699,124.4319444
1700,124.4408333
1701,124.4497222
1702,124.4588888
1703,124.4677777
1704,124.4763888
1705,124.4849999
1706,124.5013888
1707,124.5244444
1708,124.553611
1709,124.6049999
1710,124.6988888
1711,124.7555555
1712,124.791111
1713,124.8249999
1714,124.8408333
1715,124.8588888
1716,124.9480555
1717,125.0533333
1718,125.1597222
1719,125.2352777
1720,125.2549999
1721,125.3030555
1722,125.3524999
1723,125.3988888
1724,125.4519444
1725,125.5041666
1726,125.558611
1727,125.7547222
1728,126.0697222
1729,126.3416666
1730,126.6283333
1731,126.8199999
1732,126.918611
1733,127.0119444
1734,127.1822222
1735,127.3241666
1736,127.4344444
1737,127.5519444
1738,127.6155555
1739,127.6858333
1740,127.781111
1741,127.9319444
1742,128.2241666
1743,128.2999999
1744,128.3238888
1745,128.3255555
1746,128.3388888
1747,128.348611
1748,128.363611
1749,128.3669444
1750,128.3722221
1751,128.3855555
1752,128.4091666
1753,128.436111
1754,128.4849999
1755,128.4927777
1756,128.4999999
1757,128.5052777
1758,128.5141666
1759,128.583611
1760,128.6494444
1761,128.6552777
1762,128.6613888
1763,128.6699999
1764,128.6852777
1765,128.6991666
1766,128.741111
1767,128.7977777
1768,128.8122221
1769,128.8299999
1770,128.8663888
1771,128.9919444
1772,129.1824999
1773,129.3049999
1774,129.5813888
1775,129.7963888
1776,129.8063888
1777,129.9444444
1778,130.2174999
1779,130.386111
1780,130.5713888
1781,130.6158333
1782,130.7872221
1783,130.916111
1784,130.926111
1785,130.9458333
1786,130.9649999
1787,130.9852777
1788,130.9991666
1789,131.0147221
1790,131.0302777
1791,131.0363888
1792,131.0441666
1793,131.0505555
1794,131.0569444
1795,131.0655555
1796,131.0741666
1797,131.0808333
1798,131.0874999
1799,131.0944444
1800,131.1013888
1801,131.108611
1802,131.1372221
1803,131.186111
1804,131.2349999
1805,131.2624999
1806,131.2899999
1807,131.3172221
1808,131.3783333
1809,131.4055555
1810,131.5230555
1811,131.5502777
1812,131.5772221
1813,131.6072221
1814,131.6372221
1815,131.7063888
1816,131.7238888
1817,131.7388888
1818,131.7663888
1819,131.7916666
1820,131.8008333
1821,131.8499999
1822,131.9247221
1823,131.9505555
1824,131.9713888
1825,131.9819444
1826,131.9858333
1827,132.0016666
1828,132.0055555
1829,132.0163888
1830,132.028611
1831,132.0374999
1832,132.046111
1833,132.0527777
1834,132.0563888
1835,132.0599999
1836,132.0644444
1837,132.2149999
1838,132.373611
1839,132.5219444
1840,132.631111
1841,132.6413888
1842,132.6599999
1843,132.6733333
1844,132.6849999
1845,132.6983333
1846,132.7280555
1847,132.7641666
1848,132.7824999
1849,132.8058333
1850,132.8274999
1851,132.8494444
1852,132.8730555
1853,132.9058333
1854,132.9366666
1855,132.9674999
1856,132.9799999
1857,132.9905555
1858,133.001111
1859,133.0119444
1860,133.0227777
1861,133.0308333
1862,133.0388888
1863,133.0469444
1864,133.056111
1865,133.0647222
1866,133.0733333
1867,133.0802777
1868,133.0872222
1869,133.0972222
1870,133.1058333
1871,133.1147222
1872,133.1241666
1873,133.1330555
1874,133.1438888
1875,133.1505555
1876,133.1594444
1877,133.1916666
1878,133.2177777
1879,133.2422221
1880,133.2652777
1881,133.276111
1882,133.3197221
1883,133.356111
1884,133.3666666
1885,133.3752777
1886,133.3891666
1887,133.4038888
1888,133.4116666
1889,133.4224999
1890,133.4330555
1891,133.4666666
1892,133.4777777
1893,133.4955555
1894,133.518611
1895,133.5391666
1896,133.5719444
1897,133.6188888
1898,133.668611
1899,133.7033333
1900,133.7327777
1901,133.7652777
1902,133.7888888
1903,133.8008333
1904,133.8144444
1905,133.851111
1906,133.9033333
1907,133.9358333
1908,133.9638888
1909,134.0166666
1910,134.0533333
1911,134.0849999
1912,134.1113888
1913,134.1580555
1914,134.1858333
1915,134.2249999
1916,134.2649999
1917,134.3030555
1918,134.331111
1919,134.3833333
1920,134.408611
1921,134.4274999
1922,134.4377777
1923,134.4469444
1924,134.4594444
1925,134.4733333
1926,134.4769444
1927,134.4966666
1928,134.5163888
1929,134.5330555
1930,134.5708333
1931,134.7052777
1932,134.8838888
1933,135.2038888
1934,135.2291666
1935,135.2980555
1936,135.3177777
1937,135.3205555
1938,135.3238888
1939,135.4322221
1940,135.601111
1941,135.6449999
1942,135.7908333
1943,135.9605555
1944,136.171111
1945,136.3480555
1946,136.4780555
1947,136.5872221
1948,136.7097221
1949,136.816111
1950,136.8824999
1951,136.9466666
1952,136.9949999
1953,137.0433333
1954,137.0999999
1955,137.1066666
1956,137.1155555
1957,137.1233333
1958,137.1316666
1959,137.1477777
1960,137.1824999
1961,137.2133333
1962,137.2430555
1963,137.2594444
1964,137.2758333
1965,137.2888888
1966,137.298611
1967,137.3122221
1968,137.3227777
1969,137.3452777
1970,137.3599999
1971,137.3677777
1972,137.378611
1973,137.3891666
1974,137.4227777
1975,137.4338888
1976,137.4413888
1977,137.4516666
1978,137.4619444
1979,137.4874999
1980,137.5347221
1981,137.5530555
1982,137.5774999
1983,137.6241666
1984,137.6472221
1985,137.6605555
1986,137.6738888
1987,137.6869444
1988,137.698611
1989,137.7083333
1990,137.7205555
1991,137.7333333
1992,137.7347221
1993,137.7483333
1994,137.7588888
1995,137.786111
1996,137.8177777
1997,137.8455555
1998,137.8772221
1999,137.9027777
2000,137.9144444
2001,137.921111
2002,137.9277777
2003,137.9488888
2004,137.9622221
2005,137.9794444
2006,137.9888888
2007,137.9966666
2008,138.0044444
2009,138.0116666
2010,138.0194444
2011,138.0480555
2012,138.0963888
2013,138.1319444
2014,138.1605555
2015,138.2002777
2016,138.3724999
2017,138.3933333
2018,138.4019444
2019,138.4130555
2020,138.4241666
2021,138.446111
2022,138.4722221
2023,138.4927777
2024,138.5149999
2025,138.5499999
2026,138.581111
2027,138.6274999
2028,138.6480555
2029,138.7063888
2030,138.7519444
2031,138.7827777
2032,138.813611
2033,138.8552777
2034,138.8858333
2035,138.9169444
2036,138.9494444
2037,139.0547221
2038,139.0924999
2039,139.1149999
2040,139.133611
2041,139.1538888
2042,139.2538888
2043,139.2644444
2044,139.2883333
2045,139.3105555
2046,139.333611
2047,139.3999999
2048,139.5605555
2049,139.8577777
2050,139.9027777
2051,139.9899999
2052,140.0072221
2053,140.0272221
2054,140.0644444
2055,140.0847221
2056,140.1049999
2057,140.1224999
2058,140.3149999
2059,140.3577777
2060,140.3872222
2061,140.4222222
2062,140.4444444
2063,140.456111
2064,140.466111
2065,140.5502777
2066,140.5713888
2067,140.5849999
2068,140.598611
2069,140.6122222
2070,140.6308333
2071,140.6522222
2072,140.6680555
2073,140.6744444
2074,140.6824999
2075,140.6905555
2076,140.6974999
2077,140.7363888
2078,140.8194444
2079,140.8274999
2080,140.8347222
2081,140.8419444
2082,140.8494444
2083,140.8572222
2084,140.8649999
2085,140.8722222
2086,140.8799999
2087,140.8905555
2088,140.9024999
2089,140.976111
2090,141.0069444
2091,141.0669444
2092,141.1274999
2093,141.1841666
2094,141.2519444
2095,141.3133333
2096,141.3666666
2097,141.4099999
2098,141.5019444
2099,141.591111
2100,141.6680555
2101,141.6783333
2102,141.688611
2103,141.7038888
2104,141.7144444
2105,141.7249999
2106,141.7358333
2107,141.7591666
2108,141.7738888
2109,141.7855555
2110,141.7969444
2111,141.8094444
2112,141.821111
2113,141.8288888
2114,141.8444444
2115,141.8549999
2116,141.8624999
2117,141.8708333
2118,141.8788888
2119,141.8869444
2120,141.8966666
2121,141.9063888
2122,141.916111
2123,141.9252777
2124,141.9355555
2125,141.9458333
2126,141.9569444
2127,141.9680555
2128,141.9780555
2129,141.9880555
2130,141.9963888
2131,142.0041666
2132,142.0116666
2133,142.0283333
2134,142.0619444
2135,142.0752777
2136,142.0830555
2137,142.0908333
2138,142.0972222
2139,142.1027777
2140,142.1149999
2141,142.128611
2142,142.1333333
2143,142.1383333
2144,142.1433333
2145,142.1463888
2146,142.1502777
2147,142.1622222
2148,142.1902777
2149,142.2147222
2150,142.2280555
2151,142.2430555
2152,142.2580555
2153,142.2941666
2154,142.3091666
2155,142.3744444
2156,142.4194444
2157,142.428611
2158,142.4391666
2159,142.4472222
2160,142.4572222
2161,142.4705555
2162,142.4808333
2163,142.4955555
2164,142.5088888
2165,142.5352777
2166,142.5563888
2167,142.578611
2168,142.5974999
2169,142.616111
2170,142.6252777
2171,142.701111
2172,142.7658333
2173,142.8213888
2174,142.8991666
2175,142.9697222
2176,143.0113888
2177,143.0488888
2178,143.0749999
2179,143.0888888
2180,143.1444444
2181,143.1833333
2182,143.4933333
2183,143.7727777
2184,144.071111
2185,144.3183333
2186,144.4749999
2187,144.551111
2188,144.681111
2189,144.876111
2190,145.1538888
2191,145.1641666
2192,145.1897222
2193,145.2088888
2194,145.2449999
2195,145.3616666
2196,145.381111
2197,145.4472222
2198,145.4858333
2199,145.5213888
2200,145.5738888
2201,145.586111
2202,145.9808333
2203,145.9988888
2204,146.0163888
2205,146.0377777
2206,146.0591666
2207,146.1152777
2208,146.1502777
2209,146.1677777
2210,146.1852777
2211,146.2052777
2212,146.2397222
2213,146.3208333
2214,146.4080555
2215,146.6797222
2216,146.7872222
2217,146.8108333
2218,146.8197222
2219,146.8305555
2220,146.8394444
2221,146.8574999
2222,146.8749999
2223,146.8999999
2224,146.9230555
2225,146.9522222
2226,146.9813888
2227,147.0258333
2228,147.0483333
2229,147.0758333
2230,147.0974999
2231,147.1199999
2232,147.1372222
2233,147.1541666
2234,147.171111
2235,147.1897222
2236,147.2077777
2237,147.3233333
2238,147.3663888
2239,147.4097222
2240,147.4313888
2241,147.4519444
2242,147.4716666
2243,147.5583333
2244,147.6338888
2245,147.7016666
2246,147.7974999
2247,147.8766666
2248,147.9822222
2249,148.0063888
2250,148.0305555
2251,148.301111
2252,148.7044444
2253,148.9691666
2254,149.1466666
2255,149.2922222
2256,149.311111
2257,149.3294444
2258,149.3355555
2259,149.3413888
2260,149.3477777
2261,149.3633333
2262,149.3788888
2263,149.3947222
2264,149.4105555
2265,149.4327777
2266,149.4516666
2267,149.4697222
2268,149.5383333
2269,149.6319444
2270,149.7055555
2271,149.9363888
2272,150.0394444
2273,150.2149999
2274,150.3397222
2275,150.3549999
2276,150.5188888
2277,150.6613888
2278,150.7619444
2279,150.8527777
2280,150.9652777
2281,151.0083333
2282,151.0616666
2283,151.1172222
2284,151.1572222
2285,151.1958333
2286,151.2513888
2287,151.3077777
2288,151.3716666
2289,151.4169444
2290,151.4680555
2291,151.4838888
2292,151.496111
2293,151.5088888
2294,151.5533333
2295,151.6191666
2296,151.6491666
2297,151.7297222
2298,151.8588888
2299,151.9508333
2300,152.0216666
2301,152.0966666
2302,152.1844444
2303,152.2533333
2304,152.3366666
2305,152.418611
2306,152.4780555
2307,152.5055555
2308,152.5238888
2309,152.5308333
2310,152.538611
2311,152.5463888
2312,152.5541666
2313,152.5644444
2314,152.5849999
2315,152.6133333
2316,152.6644444
2317,152.7113888
2318,152.7447222
2319,152.7733333
2320,152.7988888
2321,152.8174999
2322,152.8408333
2323,152.8791666
2324,152.9055555
2325,152.9266666
2326,152.9405555
2327,152.9677777
2328,153.0616666
2329,153.136111
2330,153.2041666
2331,153.2852777
2332,153.3852777
2333,153.5302777
2334,153.7583333
2335,154.0019444
2336,154.2127777
2337,154.3027777
2338,154.3105555
2339,154.3272222
2340,154.3383333
2341,154.3494444
2342,154.3680555
2343,154.3991666
2344,154.4069444
2345,154.4374999
2346,154.4466666
2347,154.4577777
2348,154.4674999
2349,154.476111
2350,154.4838888
2351,154.4972222
2352,154.5269444
2353,154.5447222
2354,154.5524999
2355,154.5705555
2356,154.5802777
2357,154.5969444
2358,154.6202777
2359,154.6369444
2360,154.6483333
2361,154.6730555
2362,154.6769444
2363,154.6847222
2364,154.688611
2365,154.6949999
2366,154.7041666
2367,154.7238888
2368,154.7544444
2369,154.7666666
2370,154.7805555
2371,154.7944444
2372,154.8138888
2373,154.8419444
2374,154.8563888
2375,154.8808333
2376,154.8924999
2377,154.9205555
2378,154.9338888
2379,154.9583333
2380,154.971111
2381,155.0205555
2382,155.0769444
2383,155.0883333
2384,155.1041666
2385,155.1119444
2386,155.1233333
2387,155.1291666
2388,155.1369444
2389,155.1883333
2390,155.2091666
2391,155.211111
2392,155.2124999
2393,155.3599999
2394,155.5033333
2395,155.5183333
2396,155.8669444
2397,155.878611
2398,155.8788888
2399,155.8838888
2400,155.8894444
2401,156.1172222
2402,156.403611
2403,156.7566666
2404,156.8819444
2405,156.9072222
2406,156.9752777
2407,157.0122222
2408,157.0594444
2409,157.0816666
2410,157.1066666
2411,157.1316666
2412,157.2008333
2413,157.5916666
2414,157.7663888
2415,157.8619444
2416,157.998611
2417,158.0955555
2418,158.1597222
2419,158.2966666
2420,158.4988888
2421,158.6016666
2422,158.7038888
2423,158.7563888
2424,158.8230555
2425,158.8838888
2426,158.9333333
2427,158.9424999
2428,158.9524999
2429,158.9624999
2430,158.9724999
2431,158.9819444
2432,158.9913888
2433,159.0030555
2434,159.016111
2435,159.0291666
2436,159.0372222
2437,159.0452777
2438,159.0619444
2439,159.0763888
2440,159.0869444
2441,159.0988888
2442,159.1091666
2443,159.1166666
2444,159.1533333
2445,159.1627777
2446,159.171111
2447,159.1808333
2448,159.2038888
2449,159.2188888
2450,159.2338888
2451,159.2488888
2452,159.276111
2453,159.3033333
2454,159.3249999
2455,159.3430555
2456,159.3613888
2457,159.3988888
2458,159.443611
2459,159.4655555
2460,159.4841666
2461,159.5027777
2462,159.5177777
2463,159.5324999
2464,159.6266666
2465,159.6477777
2466,159.6688888
2467,159.7108333
2468,159.8174999
2469,159.8638888
2470,159.9052777
2471,159.9197222
2472,159.9341666
2473,159.948611
2474,159.9552777
2475,159.9655555
2476,159.9805555
2477,160.0194444
2478,160.0763888
2479,160.1702777
2480,160.2694444
2481,160.3333333
2482,160.431111
2483,160.4549999
2484,160.4663888
2485,160.4755555
2486,160.5183333
2487,160.561111
2488,160.6330555
2489,160.6588888
2490,160.6869444
2491,160.7744444
2492,160.8527777
2493,160.956111
2494,161.0644444
2495,161.1163888
2496,161.211111
2497,161.2880555
2498,161.3677777
2499,161.4324999
2500,161.4466666
2501,161.518611
2502,161.5699999
2503,161.5808333
2504,161.6052777
2505,161.6266666
2506,161.6366666
2507,161.6458333
2508,161.6541666
2509,161.7355555
2510,161.7430555
2511,161.7499999
2512,161.7569444
2513,161.763611
2514,161.7683333
2515,161.7730555
2516,161.7808333
2517,161.7855555
2518,161.7883333
2519,161.7927777
2520,161.7949999
2521,161.8027777
2522,161.8144444
2523,161.8174999
2524,161.8619444
2525,161.9930555
2526,162.0991666
2527,162.2005555
2528,162.3247222
2529,162.4274999
2530,162.5230555
2531,162.6047222
2532,162.7080555
2533,162.8208333
2534,162.9577777
2535,163.2102777
2536,163.3152777
2537,163.4174999
2538,163.5449999
2539,163.6141666
2540,163.6502777
2541,163.6672222
2542,163.6841666
2543,163.6974999
2544,163.7330555
2545,163.7780555
2546,163.8202777
2547,163.8413888
2548,163.8608333
2549,163.8833333
2550,163.903611
2551,163.9227777
2552,163.9677777
2553,164.0119444
2554,164.0363888
2555,164.0552777
2556,164.0777777
2557,164.0922221
2558,164.1066666
2559,164.121111
2560,164.1277777
2561,164.1380555
2562,164.1469444
2563,164.1530555
2564,164.1608333
2565,164.168611
2566,164.183611
2567,164.2008333
2568,164.2097221
2569,164.2358333
2570,164.2619444
2571,164.2933333
2572,164.3202777
2573,164.3652777
2574,164.3949999
2575,164.4291666
2576,164.4419444
2577,164.4569444
2578,164.4691666
2579,164.4813888
2580,164.493611
2581,164.5058333
2582,164.538611
2583,164.5813888
2584,164.6155555
2585,164.6388888
2586,164.6908333
2587,164.7824999
2588,164.8313888
2589,164.888611
2590,164.9180555
2591,164.9730555
2592,165.0252777
2593,165.128611
2594,165.2666666
2595,165.411111
2596,165.5402777
2597,165.6191666
2598,165.691111
2599,165.7124999
2600,165.7302777
2601,165.7424999
2602,165.7533333
2603,165.7680555
2604,165.7777777
2605,165.7877777
2606,165.7991666
2607,165.8091666
2608,165.8183333
2609,165.8266666
2610,165.8447222
2611,165.8580555
2612,165.8719444
2613,165.8880555
2614,165.9030555
2615,165.9163888
2616,165.926111
2617,165.9358333
2618,165.9505555
2619,165.9591666
2620,165.9805555
2621,166.011111
2622,166.0363888
2623,166.0472221
2624,166.0569444
2625,166.068611
2626,166.0877777
2627,166.1033333
2628,166.1302777
2629,166.1497221
2630,166.1588888
2631,166.1702777
2632,166.181111
2633,166.1919444
2634,166.2194444
2635,166.2438888
2636,166.2669444
2637,166.3094444
2638,166.3413888
2639,166.3591666
2640,166.3766666
2641,166.3908333
2642,166.3999999
2643,166.411111
2644,166.4191666
2645,166.4302777
2646,166.4413888
2647,166.4524999
2648,166.4627777
2649,166.4730555
2650,166.4824999
2651,166.4899999
2652,166.4991666
2653,166.5083333
2654,166.531111
2655,166.5433333
2656,166.5555555
2657,166.5738888
2658,166.5844444
2659,166.5980555
2660,166.6116666
2661,166.6149999
2662,166.6177777
2663,166.6205555
2664,166.6363888
2665,166.6394444
2666,166.6458333
2667,166.6522222
2668,166.6872221
2669,166.7616666
2670,166.8963888
2671,166.8972222
2672,166.901111
2673,166.9158333
2674,166.9513888
2675,167.0047221
2676,167.0244444
2677,167.0455555
2678,167.0605555
2679,167.0774999
2680,167.0944444
2681,167.1077777
2682,167.1330555
2683,167.1433333
2684,167.1658333
2685,167.1883333
2686,167.2094444
2687,167.2305555
2688,167.2516666
2689,167.271111
2690,167.293611
2691,167.3138888
2692,167.3330555
2693,167.3558333
2694,167.3780555
2695,167.4002777
2696,167.4222221
2697,167.4466666
2698,167.4655555
2699,167.4880555
2700,167.5024999
2701,167.5169444
2702,167.5313888
2703,167.5380555
2704,167.5483333
2705,167.5572221
2706,167.5633333
2707,167.571111
2708,167.5788888
2709,167.5883333
2710,167.5938888
2711,167.611111
2712,167.6199999
2713,167.6330555
2714,167.646111
2715,167.6722221
2716,167.7166666
2717,167.7891666
2718,167.8052777
2719,167.8227777
2720,167.8522221
2721,167.8794444
2722,167.9038888
2723,167.928611
2724,167.9488888
2725,167.9708333
2726,167.9916666
2727,168.0138888
2728,168.0258333
2729,168.0377777
2730,168.0491666
2731,168.0583333
2732,168.101111
2733,168.1224999
2734,168.1438888
2735,168.1683333
2736,168.2158333
2737,168.2988888
2738,168.3283333
2739,168.3572221
2740,168.4355555
2741,168.511111
2742,168.5388888
2743,168.5644444
2744,168.5899999
2745,168.6227777
2746,168.6472221
2747,168.6769444
2748,168.6991666
2749,168.7308333
2750,168.7599999
2751,168.7938888
2752,168.8213888
2753,168.846111
2754,168.8708333
2755,168.8922221
2756,168.9213888
2757,168.9505555
2758,168.9727777
2759,168.9888888
2760,169.0152777
2761,169.0294444
2762,169.0538888
2763,169.0783333
2764,169.1013888
2765,169.1227777
2766,169.1405555
2767,169.1527777
2768,169.163611
2769,169.1783333
2770,169.1880555
2771,169.1980555
2772,169.2094444
2773,169.2194444
2774,169.228611
2775,169.2369444
2776,169.2549999
2777,169.2683333
2778,169.2822221
2779,169.2983333
2780,169.3133333
2781,169.3266666
2782,169.346111
2783,169.3694444
2784,169.3797221
2785,169.3908333
2786,169.4055555
2787,169.4213888
2788,169.4372221
2789,169.4466666
2790,169.4574999
2791,169.4980555
2792,169.5599999
2793,169.5913888
2794,169.6530555
2795,169.6763888
2796,169.6955555
2797,169.7177777
2798,169.7391666
2799,169.7588888
2800,169.7755555
2801,169.8074999
2802,169.8197221
2803,169.8319444
2804,169.8502777
2805,169.8608333
2806,169.8744444
2807,169.8880555
2808,169.8913888
2809,169.8941666
2810,169.8969444
2811,169.9127777
2812,169.9158333
2813,169.9222221
2814,169.928611
2815,169.9372221
2816,169.9566666
2817,169.9897221
2818,170.0380555
2819,170.1699999
2820,170.1727777
2821,170.173611
2822,170.2155555
2823,170.2533333
2824,170.2627777
2825,170.2674999
2826,170.2722221
2827,170.2763888
2828,170.2849999
2829,170.2941666
2830,170.2980555
2831,170.3019444
2832,170.3069444
2833,170.3108333
2834,170.3147221
2835,170.321111
2836,170.3280555
2837,170.3349999
2838,170.3419444
2839,170.3469444
2840,170.3533333
2841,170.3591666
2842,170.3652777
2843,170.3713888
2844,170.3788888
2845,170.386111
2846,170.3933333
2847,170.3988888
2848,170.4055555
2849,170.4122221
2850,170.4183333
2851,170.4252777
2852,170.4322221
2853,170.436111
2854,170.4399999
2855,170.4441666
2856,170.4474999
2857,170.4508333
2858,170.4558333
2859,170.4599999
2860,170.4633333
2861,170.4674999
2862,170.4758333
2863,170.4797221
2864,170.4897221
2865,170.4997221
2866,170.5141666
2867,170.528611
2868,170.5424999
2869,170.5522221
2870,170.5666666
2871,170.5755555
2872,170.5844444
2873,170.5983333
2874,170.6133333
2875,170.6252777
2876,170.6388888
2877,170.6624999
2878,170.676111
2879,170.6894444
2880,170.7041666
2881,170.7908333
2882,170.8888888
2883,170.9980555
2884,171.0605555
2885,171.1541666
2886,171.1774999
2887,171.2066666
2888,171.2352777
2889,171.2602777
2890,171.2894444
2891,171.3324999
2892,171.3716666
2893,171.4124999
2894,171.4508333
2895,171.4938888
2896,171.5419444
2897,171.5883333
2898,171.6063888
2899,171.6199999
2900,171.6349999
2901,171.6488888
2902,171.6608333
2903,171.6769444
2904,171.6916666
2905,171.7063888
2906,171.721111
2907,171.736111
2908,171.7516666
2909,171.766111
2910,171.7797221
2911,171.7930555
2912,171.8088888
2913,171.8224999
2914,171.8474999
2915,171.861111
2916,171.8741666
2917,171.8872221
2918,171.9005555
2919,171.933611
2920,171.961111
2921,171.9808333
2922,172.0038888
2923,172.0605555
2924,172.1063888
2925,172.1222221
2926,172.1369444
2927,172.1816666
2928,172.2297221
2929,172.2472221
2930,172.2630555
2931,172.2763888
2932,172.2913888
2933,172.3080555
2934,172.3238888
2935,172.338611
2936,172.3533333
2937,172.3858333
2938,172.4447221
2939,172.5119444
2940,172.5727777
2941,172.6319444
2942,172.7122221
2943,172.7474999
2944,172.7766666
2945,172.8058333
2946,172.8444444
2947,172.8905555
2948,172.9355555
2949,172.9802777
2950,173.0247221
2951,173.0744444
2952,173.0894444
2953,173.1180555
2954,173.131111
2955,173.1455555
2956,173.1591666
2957,173.1766666
2958,173.198611
2959,173.2499999
2960,173.2958333
2961,173.3177777
2962,173.3433333
2963,173.4302777
2964,173.4838888
2965,173.5488888
2966,173.5813888
2967,173.5916666
2968,173.6024999
2969,173.6866666
2970,173.7083333
2971,173.7244444
2972,173.7372221
2973,173.7469444
2974,173.7566666
2975,173.7655555
2976,173.7763888
2977,173.7858333
2978,173.8858333
2979,173.8963888
2980,173.906111
2981,173.9202777
2982,173.9333333
2983,173.9530555
2984,173.9655555
2985,174.0416666
2986,174.078611
2987,174.1116666
2988,174.131111
2989,174.1519444
2990,174.1722221
2991,174.1808333
2992,174.1924999
2993,174.2047221
2994,174.2255555
2995,174.2391666
2996,174.2508333
2997,174.2624999
2998,174.2741666
2999,174.2874999
3000,174.3119444
3001,174.326111
3002,174.3402777
3003,174.3499999
3004,174.3597221
3005,174.3680555
3006,174.3766666
3007,174.3858333
3008,174.3949999
3009,174.4041666
3010,174.4202777
3011,174.431111
3012,174.4424999
3013,174.4530555
3014,174.463611
3015,174.5002777
3016,174.5113888
3017,174.5224999
3018,174.5383333
3019,174.5974999
3020,174.6494444
3021,174.6877777
3022,174.7324999
3023,174.753611
3024,174.7719444
3025,174.7952777
3026,174.8169444
3027,174.828611
3028,174.8388888
3029,174.8624999
3030,174.8822221
3031,174.9063888
3032,174.9158333
3033,174.926111
3034,174.9358333
3035,174.9569444
3036,174.9799999
3037,174.9905555
3038,175.0013888
3039,175.0122221
3040,175.0202777
3041,175.0283333
3042,175.0363888
3043,175.0455555
3044,175.0541666
3045,175.0627777
3046,175.0697221
3047,175.0766666
3048,175.0866666
3049,175.0952777
3050,175.1041666
3051,175.113611
3052,175.1224999
3053,175.1333333
3054,175.1399999
3055,175.1566666
3056,175.2072221
3057,175.2158333
3058,175.2316666
3059,175.2466666
3060,175.2547221
3061,175.2655555
3062,175.2763888
3063,175.2927777
3064,175.3091666
3065,175.3222221
3066,175.3455555
3067,175.356111
3068,175.3933333
3069,175.4224999
3070,175.456111
3071,175.4672221
3072,175.4747221
3073,175.4849999
3074,175.4952777
3075,175.5080555
3076,175.5208333
3077,175.528611
3078,175.5399999
3079,175.5613888
3080,175.576111
3081,175.5897221
3082,175.6083333
3083,175.6216666
3084,175.6308333
3085,175.6580555
3086,175.6683333
3087,175.6833333
3088,175.6927777
3089,175.7022221
3090,175.7222221
3091,175.7438888
3092,175.7658333
3093,175.7902777
3094,175.8169444
3095,175.8405555
3096,175.8649999
3097,175.9049999
3098,175.9341666
3099,175.9644444
3100,176.016111
3101,176.0577777
3102,176.0744444
3103,176.1008333
3104,176.1352777
3105,176.1580555
3106,176.1899999
3107,176.2022221
3108,176.2133333
3109,176.2252777
3110,176.2383333
3111,176.2497221
3112,176.261111
3113,176.2727777
3114,176.2841666
3115,176.2944444
3116,176.3119444
3117,176.3299999
3118,176.3474999
3119,176.3688888
3120,176.3902777
3121,176.4099999
3122,176.4283333
3123,176.4463888
3124,176.463611
3125,176.4813888
3126,176.4988888
3127,176.5163888
3128,176.5363888
3129,176.5708333
3130,176.6174999
3131,176.6255555
3132,176.6338888
3133,176.6416666
3134,176.6616666
3135,176.6697221
3136,176.6788888
3137,176.6880555
3138,176.7024999
3139,176.7113888
3140,176.7222221
3141,176.7399999
3142,176.7580555
3143,176.7666666
3144,176.7752777
3145,176.7916666
3146,176.8147221
3147,176.8438888
3148,176.8730555
3149,176.8952777
3150,176.9399999
3151,176.9891666
3152,177.0116666
3153,177.0288888
3154,177.0458333
3155,177.0627777
3156,177.0813888
3157,177.0994444
3158,177.1152777
3159,177.131111
3160,177.1491666
3161,177.1724999
3162,177.1916666
3163,177.2149999
3164,177.2383333
3165,177.2580555
3166,177.2819444
3167,177.3230555
3168,177.3633333
3169,177.4088888
3170,177.4499999
3171,177.5058333
3172,177.5255555
3173,177.5452777
3174,177.5699999
3175,177.5933333
3176,177.6427777
3177,177.6891666
3178,177.7422221
3179,177.7944444
3180,177.8738888
3181,177.9469444
3182,178.0105555
3183,178.1158333
3184,178.1927777
3185,178.2333333
3186,178.2799999
3187,178.3258333
3188,178.3599999
3189,178.3941666
3190,178.4272221
3191,178.4813888
3192,178.5622221
3193,178.6319444
3194,178.6572221
3195,178.6824999
3196,178.7197221
3197,178.7569444
3198,178.7941666
3199,178.8897221
3200,179.0088888
3201,179.0749999
3202,179.1494444
3203,179.1927777
3204,179.221111
3205,179.2272221
3206,179.2330555
3207,179.2394444
3208,179.2549999
3209,179.2705555
3210,179.2863888
3211,179.3244444
3212,179.3613888
3213,179.4016666
3214,179.4299999
3215,179.4724999
3216,179.523611
3217,179.5591666
3218,179.5719444
3219,179.5847221
3220,179.5972221
3221,179.6144444
3222,179.6283333
3223,179.6416666
3224,179.6613888
3225,179.7247221
3226,179.8058333
3227,179.8347221
3228,179.8547221
3229,179.8752777
3230,179.888611
3231,179.8952777
3232,179.9058333
3233,179.9169444
3234,179.931111
3235,179.9458333
3236,179.9602777
3237,179.976111
3238,179.9908333
3239,180.0066666
3240,180.0269444
3241,180.0469444
3242,180.0713888
3243,180.1066666
3244,180.1369444
3245,180.1638888
3246,180.1719444
