stop_id_modified_from,stop_id_modified_to,time,speed,number_of_trips
,,0.035,24.61547765,
,,0.035,24.61547765,
,,0.038333333,22.47500153,
,,0.033055556,26.06344657,
,,0.033055556,26.06344657,
,,0.034166667,25.2158549,
,,0.026666667,32.30781401,
,,0.038333333,22.47500153,
,,0.023888889,36.06453685,
,,0.021388889,40.2798723,
,,0.043611111,19.75509676,
,,0.043611111,19.75509676,
,,0.030277778,28.45458863,
,,0.041111111,20.95642022,
,,0.021944444,39.2601297,
,,0.013888889,48.48913198,
,,0.015555556,43.29386695,
,,0.015,44.89734479,
,,0.013888889,48.48913198,
,,0.011388889,59.13308768,
,,0.011388889,59.13308768,
,,0.013888889,48.48913198,
,,0.013611111,49.4787069,
,,0.013611111,49.4787069,
,,0.013055556,51.58418161,
,,0.013611111,49.4787069,
,,0.016111111,41.80097647,
,,0.015555556,43.29386695,
,,0.0175,38.48343839,
,,0.014722222,45.74446519,
,,0.014722222,45.74446519,
,,0.016388889,41.09248478,
,,0.013611111,49.4787069,
,,0.017222222,39.10413951,
,,0.017777778,37.88213419,
,,0.027777778,16.82888593,
,,0.015,27.79945192,
,,0.011666667,37.74494589,
,,0.015277778,27.99229719,
,,0.011944444,30.17053968,
,,0.013888889,39.40403112,
,,0.046666667,13.76212546,
,,0.051388889,12.49749778,
,,0.046666667,13.76212546,
,,0.046666667,13.76212546,
,,0.042222222,15.21077043,
,,0.016111111,39.86270879,
,,0.011944444,33.79143413,
,,0.011111111,36.3257907,
,,0.019166667,21.05842882,
,,0.019166667,21.05842882,
,,0.018333333,22.01563091,
,,0.013055556,30.91556519,
,,0.014166667,37.0320408,
,,0.026666667,29.09266602,
,,0.042222222,24.83867903,
,,0.010833333,25.66248622,
,,0.021666667,24.45081909,
,,0.0525,17.62153372,
,,0.0175,39.96886089,
,,0.005277778,39.68653335,
,,0.000277778,172.1714864,
,,0.005833333,33.15147504,
,,0.009166667,25.4784806,
,,0.022222222,19.26498025,
,,0.008888889,28.70567861,
,,0.007222222,22.63291583,
,,0.056111111,12.18987136,
,,0.012777778,23.08957774,
,,0.011111111,26.55301513,
,,0.006111111,30.74120149,
,,0.006388889,29.40462647,
,,0.005277778,35.59507326,
,,0.020833333,24.99563478,
,,0.013888889,37.49345127,
,,0.012777778,40.753751,
,,0.010555556,38.48909175,
,,0.009722222,41.78815947,
,,0.012222222,33.24058124,
,,0.011111111,39.0106682,
,,0.01,43.34518645,
,,0.01,43.34518645,
,,0.01,43.34518645,
,,0.01,43.34518645,
,,0.015555556,18.25671367,
,,0.03,20.90786831,
,,0.005833333,38.02688586,
,,0.012777778,35.69868881,
,,0.031666667,14.40473418,
,,0.021111111,16.68885747,
,,0.014444444,24.39140769,
,,0.021111111,16.68885747,
,,0.021111111,16.68885747,
,,0.051666667,6.819102972,
,,0.021944444,16.05510363,
,,0.030277778,11.63626745,
,,0.006944444,37.512681,
,,0.005,52.10094249,
,,0.019166667,13.59154998,
,,0.018333333,14.20934821,
,,0.018333333,14.20934821,
,,0.016944444,15.37404901,
,,0.006388889,40.77464994,
,,0.019166667,13.59154998,
,,0.019166667,13.59154998,
,,0.007222222,36.06988438,
,,0.016666667,15.63028244,
,,0.006388889,40.77464994,
,,0.006666667,39.07570492,
,,0.006388889,40.77464994,
,,0.016111111,16.16925813,
,,0.006388889,40.77464994,
,,0.005277778,49.35878555,
,,0.006388889,40.77464994,
,,0.008888889,29.30677979,
,,0.007777778,39.01327493,
,,0.008888889,34.13661611,
,,0.0075,40.45821219,
,,0.012777778,23.74721109,
,,0.007777778,39.01327493,
,,0.007777778,39.01327493,
,,0.007777778,39.01327493,
,,0.006944444,43.69487197,
,,0.006666667,45.51548644,
,,0.011111111,27.3092935,
,,0.0075,40.45821219,
,,0.008055556,37.66798859,
,,0.009444444,32.12858178,
,,0.0075,40.45821219,
,,0.0075,40.45821219,
,,0.0075,40.45821219,
,,0.015,28.7880791,
,,0.012777778,33.79470097,
,,0.012777778,33.79470097,
,,0.014166667,30.4814948,
,,0.012777778,33.79470097,
,,0.011388889,37.91600625,
,,0.015,28.7880791,
,,0.015,28.7880791,
,,0.013611111,31.72563845,
,,0.013611111,31.72563845,
,,0.013888889,31.09112518,
,,0.010833333,39.86041844,
,,0.011388889,37.91600625,
,,0.015555556,27.75993263,
,,0.014166667,30.4814948,
,,0.009722222,44.41589449,
,,0.010833333,39.86041844,
,,0.006944444,44.57638162,
,,0.006944444,44.57638162,
,,0.020833333,22.57534703,
,,0.021666667,18.54646416,
,,0.001666667,78.93161162,
,,0.001111111,118.397453,
,,0.020833333,6.314530294,
,,0.013888889,9.471795213,
,,0.026388889,4.985155394,
,,0.025277778,5.20428308,
,,0.001666667,78.93161162,
,,0.001666667,78.93161162,
,,0.025,21.828499,
,,0.019444444,28.06521364,
,,0.006944444,78.58260143,
,,0.006388889,85.41586417,
,,0.007777778,70.1630305,
,,0.007222222,75.56019118,
,,0.0225,24.25388778,
,,0.0225,24.25388778,
,,0.0225,24.25388778,
,,0.005,45.7078586,
,,0.005,45.7078586,
,,0.003611111,63.28780616,
,,0.01,22.8539293,
,,0.009444444,24.19827922,
,,0.009722222,23.50689925,
,,0.004166667,54.84942593,
,,0.004166667,54.84942593,
,,0.004166667,54.84942593,
,,0.018888889,28.09086287,
,,0.018888889,28.09086287,
,,0.011944444,44.42276179,
,,0.013888889,38.20357342,
,,0.009166667,57.8842005,
,,0.018333333,28.94210183,
,,0.018333333,28.94210183,
,,0.018333333,28.94210183,
,,0.025555556,22.52509473,
,,0.043333333,18.17528693,
,,0.04,19.68989402,
,,0.038888889,20.25246236,
,,0.043333333,18.17528693,
,,0.043333333,18.17528693,
,,0.063888889,12.3275858,
,,0.023888889,32.96912472,
,,0.009444444,34.2806991,
,,0.010277778,31.5011808,
,,0.008611111,37.59818483,
,,0.070833333,4.570759687,
,,0.007777778,41.62656005,
,,0.009444444,34.2806991,
,,0.009166667,35.31950522,
,,0.009166667,35.31950522,
,,0.008333333,38.85145871,
,,0.008888889,36.42324063,
,,0.008055556,40.19116036,
,,0.013611111,23.78660662,
,,0.008888889,36.42324063,
,,0.006666667,48.56431902,
,,0.008611111,37.59818483,
,,0.007777778,41.62656005,
,,0.008888889,36.42324063,
,,0.008611111,37.59818483,
,,0.008611111,37.59818483,
,,0.017222222,41.40163674,
,,0.024722222,28.84158953,
,,0.023055556,30.92652284,
,,0.019444444,36.67002148,
,,0.016111111,44.25692177,
,,0.017222222,41.40163674,
,,0.019444444,36.67002148,
,,0.019444444,36.67002148,
,,0.018333333,38.89244684,
,,0.019722222,36.15354189,
,,0.03,23.76760597,
,,0.021388889,33.33638223,
,,0.024166667,29.5046139,
,,0.023888889,29.84769108,
,,0.015,47.53521194,
,,0.02,35.65140896,
,,0.017777778,40.10783458,
,,0.0275,25.92829742,
,,0.0175,40.74446738,
,,0.0175,34.84365949,
,,0.019166667,31.8137755,
,,0.0175,34.84365949,
,,0.016666667,36.58584173,
,,0.015,40.65093607,
,,0.016111111,37.8474235,
,,0.019722222,30.9176137,
,,0.014444444,42.21443491,
,,0.014444444,42.21443491,
,,0.014166667,43.04216659,
,,0.014166667,43.04216659,
,,0.017222222,35.40565445,
,,0.017777778,34.29922688,
,,0.014722222,41.41793549,
,,0.011944444,51.05001463,
,,0.015277778,39.91182756,
,,0.015277778,39.91182756,
,,0.016388889,37.20594123,
,,0.016388889,37.20594123,
,,0.010277778,59.3283919,
,,0.014444444,42.21443491,
,,0.015833333,38.51141393,
,,0.014722222,41.41793549,
,,0.025833333,36.75864415,
,,0.026111111,36.36759442,
,,0.025833333,36.75864415,
,,0.025277778,37.56652562,
,,0.022777778,41.68968083,
,,0.025277778,37.56652562,
,,0.021666667,43.82761293,
,,0.021666667,43.82761293,
,,0.021111111,44.9809721,
,,0.026666667,35.60993561,
,,0.025833333,36.75864415,
,,0.028611111,33.18984344,
,,0.024722222,38.41071789,
,,0.017222222,55.13796622,
,,0.023888889,39.75062611,
,,0.025277778,37.56652562,
,,0.025277778,37.56652562,
,,0.015277778,62.15552385,
,,0.033055556,28.72734299,
,,0.025277778,37.56652562,
,,0.023333333,31.50978701,
,,0.022222222,33.08527622,
,,0.025555556,28.76980462,
,,0.028333333,25.9492363,
,,0.031111111,23.63234001,
,,0.019722222,37.27918452,
,,0.020277778,36.2578362,
,,0.023055556,31.88942193,
,,0.021388889,34.37431244,
,,0.023611111,31.13908334,
,,0.020277778,36.2578362,
,,0.025277778,29.08595657,
,,0.018888889,38.92385376,
,,0.025,29.40913413,
,,0.018333333,40.10336545,
,,0.02,36.76141766,
,,0.02,36.76141766,
,,0.0175,42.01304875,
,,0.018333333,40.10336545,
,,0.035555556,16.22228283,
,,0.035833333,16.09652905,
,,0.033611111,17.16076228,
,,0.038611111,14.93850528,
,,0.030833333,18.70677704,
,,0.087777778,6.571051339,
,,0.004444444,90.84755195,
,,0.004444444,90.84755195,
,,0.004444444,90.84755195,
,,0.004166667,96.90403797,
,,0.004166667,96.90403797,
,,0.004444444,90.84755195,
,,0.004444444,90.84755195,
,,0.003888889,103.8257603,
,,0.004166667,96.90403797,
,,0.003888889,103.8257603,
,,0.004166667,96.90403797,
,,0.003888889,103.8257603,
,,0.003888889,103.8257603,
,,0.005,80.75337144,
,,0.004166667,96.90403797,
,,0.004166667,96.90403797,
,,0.003611111,134.3945455,
,,0.003888889,124.7949277,
,,0.003888889,124.7949277,
,,0.003611111,134.3945455,
,,0.003611111,134.3945455,
,,0.004166667,116.4752599,
,,0.004166667,116.4752599,
,,0.004444444,109.1955758,
,,0.006666667,72.7970396,
,,0.004444444,109.1955758,
,,0.004166667,116.4752599,
,,0.005,97.06272431,
,,0.005,97.06272431,
,,0.004722222,102.7723012,
,,0.006388889,44.47145444,
,,0.004722222,60.16726577,
,,0.004722222,60.16726577,
,,0.005833333,48.70683468,
,,0.005833333,48.70683468,
,,0.006666667,42.61847578,
,,0.006666667,42.61847578,
,,0.006944444,40.91374142,
,,0.005555556,51.1421694,
,,0.006944444,40.91374142,
,,0.005,56.82463722,
,,0.008055556,35.27046253,
,,0.008055556,35.27046253,
,,0.006944444,40.91374142,
,,0.003888889,58.34115795,
,,0.003611111,62.82894306,
,,0.003611111,62.82894306,
,,0.004444444,51.04851977,
,,0.004444444,51.04851977,
,,0.008333333,27.22587558,
,,0.003611111,62.82894306,
,,0.003611111,62.82894306,
,,0.004444444,51.04851977,
,,0.003888889,58.34115795,
,,0.004444444,51.04851977,
,,0.003611111,62.82894306,
,,0.004166667,54.45174462,
,,0.003888889,58.34115795,
,,0.004444444,51.04851977,
,,0.003333333,68.06469303,
,,0.005,45.37645748,
,,0.014722222,27.31468063,
,,0.014722222,27.31468063,
,,0.038333333,10.49042075,
,,0.038333333,10.49042075,
,,0.015277778,26.32141874,
,,0.013333333,30.15996016,
,,0.015,26.80885281,
,,0.02,20.1066396,
,,0.015,26.80885281,
,,0.030277778,13.28144992,
,,0.037222222,13.52669964,
,,0.022777778,22.10460638,
,,0.006111111,41.88870661,
,,0.025,17.23711779,
,,0.011111111,31.99964634,
,,0.019444444,26.35835231,
,,0.0225,22.77882246,
,,0.019722222,25.98710761,
,,0.008611111,56.46753003,
,,0.011111111,43.76233564,
,,0.016111111,30.18092104,
,,0.016111111,30.18092104,
,,0.009722222,50.01409852,
,,0.006944444,70.01974081,
,,0.020833333,23.33991248,
,,0.005555556,62.55876209,
,,0.046111111,7.537200873,
,,0.014722222,23.60708228,
,,0.014722222,23.60708228,
,,0.02,17.3774353,
,,0.005833333,59.57978159,
,,0.007222222,48.12213001,
,,0.011666667,52.5141407,
,,0.016388889,37.38294843,
,,0.018333333,33.4180911,
,,0.018333333,33.4180911,
,,0.017222222,35.57409679,
,,0.013333333,45.94987557,
,,0.014722222,41.61498124,
,,0.014722222,41.61498124,
,,0.006666667,74.48339563,
,,0.012222222,40.62730948,
,,0.013888889,35.75203141,
,,0.013888889,35.75203141,
,,0.013888889,35.75203141,
,,0.011388889,43.60003822,
,,0.008333333,59.58672187,
,,0.01,49.65559957,
,,0.009444444,52.57651967,
,,0.009444444,52.57651967,
,,0.008888889,71.49748807,
,,0.012222222,51.99817473,
,,0.015555556,40.85570681,
,,0.015555556,40.85570681,
,,0.015555556,40.85570681,
,,0.012222222,51.99817473,
,,0.011111111,57.19799174,
,,0.011111111,57.19799174,
,,0.013333333,47.66499383,
,,0.013333333,47.66499383,
,,0.003888889,65.88724764,
,,0.004444444,57.6513491,
,,0.004444444,57.6513491,
,,0.028611111,47.28429443,
,,0.028055556,48.22061615,
,,0.028055556,48.22061615,
,,0.017777778,50.52785008,
,,0.017222222,52.15778205,
,,0.017222222,52.15778205,
,,0.070833333,14.34632394,
,,0.0325,31.26762896,
,,0.028333333,35.86581011,
,,0.028333333,35.86581011,
,,0.008888889,62.63415591,
,,0.01,55.67480595,
,,0.008888889,62.63415591,
,,0.008888889,62.63415591,
,,0.006111111,33.86571094,
,,0.002222222,93.1307127,
,,0.0025,82.78284746,
,,0.0025,82.78284746,
,,0.003888889,63.14200135,
,,0.004166667,58.93253157,
,,0.016111111,43.95862318,
,,0.014444444,49.03077318,
,,0.014444444,49.03077318,
,,0.011666667,44.70145664,
,,0.012222222,42.66957425,
,,0.012222222,42.66957425,
,,0.014166667,45.16362924,
,,0.012777778,50.07271968,
,,0.012777778,50.07271968,
,,0.006111111,55.05863311,
,,0.006388889,52.66477762,
,,0.006388889,52.66477762,
,,0.015277778,47.972756,
,,0.013333333,54.96878509,
,,0.013333333,54.96878509,
,,0.019166667,44.19366557,
,,0.016944444,49.98955832,
,,0.015555556,54.45290876,
,,0.015555556,54.45290876,
,,0.006111111,58.00453372,
,,0.005277778,67.16314026,
,,0.004722222,75.06469286,
,,0.004722222,75.06469286,
,,0.003333333,76.94953007,
,,0.003333333,76.94953007,
,,0.003333333,76.94953007,
,,0.003333333,76.94953007,
,,0.016666667,31.58252693,
,,0.033611111,29.03499337,
,,0.008888889,42.85873503,
,,0.013611111,37.22967821,
,,0.013055556,44.0368184,
,,0.0175,40.35775715,
,,0.011944444,31.81546926,
,,0.027777778,14.6697139,
,,0.127222222,4.474224173,
,,0.013611111,30.70879641,
,,0.007777778,47.25444494,
,,0.018888889,29.58539868,
,,0.018333333,20.60459767,
,,0.018333333,20.60459767,
,,0.025555556,22.70974486,
,,0.025555556,22.70974486,
,,0.018333333,33.61981752,
,,0.005277778,52.13770378,
,,0.015,22.97740622,
,,0.004722222,34.71177647,
,,0.028055556,31.86902697,
,,0.006111111,87.46635519,
,,0.004166667,53.42570808,
,,0.003055556,53.40274108,
,,0.022222222,25.53501542,
,,0.019444444,13.3972047,
,,0.042777778,23.45507744,
,,0.042777778,23.45507744,
,,0.006666667,45.52599866,
,,0.006666667,45.52599866,
,,0.008611111,42.21086882,
,,0.008611111,42.21086882,
,,0.0075,43.84196779,
,,0.0075,43.84196779,
,,0.055833333,24.12724959,
,,0.033333333,17.180082,
,,0.016388889,33.4034531,
,,0.06,21.13719306,
,,0.0575,22.05620145,
,,0.003611111,48.45839005,
,,0.004722222,37.05641653,
,,0.0025,94.79549151,
,,0.001944444,121.8799455,
,,0.004722222,58.19183723,
,,0.033888889,15.28126266,
,,0.015277778,42.14289,
,,0.042777778,25.25998164,
,,0.028333333,25.16567723,
,,0.010277778,30.06027494,
,,0.008611111,35.8783939,
,,0.015277778,21.63581303,
,,0.015277778,21.63581303,
,,0.015277778,21.63581303,
,,0.038611111,8.560933364,
,,0.025833333,12.79537365,
,,0.01,33.05471484,
,,0.008611111,45.51832975,
,,0.038611111,10.15156984,
,,0.035277778,11.11077319,
,,0.100555556,3.897978447,
,,0.145,2.927997529,
,,0.101944444,4.164617757,
,,0.029166667,14.55633041,
,,0.024444444,17.36834929,
,,0.024444444,17.36834929,
,,0.029444444,14.41900692,
,,0.026111111,35.54610715,
,,0.030555556,30.37576372,
,,0.028333333,32.75817742,
,,0.028055556,33.0825149,
,,0.028055556,33.0825149,
,,0.028055556,33.0825149,
,,0.025555556,36.31884782,
,,0.031388889,29.56932784,
,,0.0275,33.75084907,
,,0.027222222,34.09524576,
,,0.033888889,27.38798399,
,,0.016944444,17.03221309,
,,0.004444444,48.04148551,
,,0.007777778,43.18582756,
,,0.0025,82.37174927,
,,0.001666667,109.5612693,
,,0.003611111,61.37041392,
,,0.016666667,29.86438263,
,,0.016388889,35.17361901,
,,0.013611111,28.25804466,
,,0.007777778,35.32419957,
,,0.0075,36.6325043,
,,0.019444444,24.90172267,
,,0.03,19.25847525,
,,0.03,19.25847525,
,,0.037777778,15.29349496,
,,0.037777778,15.29349496,
,,0.046666667,12.38044829,
,,0.046666667,12.38044829,
,,0.033055556,17.47827983,
,,0.011666667,30.91390523,
,,0.006944444,51.93536559,
,,0.006944444,51.93536559,
,,0.013611111,28.47184429,
,,0.010277778,37.70595483,
,,0.010277778,37.70595483,
,,0.009722222,39.8605826,
,,0.011111111,34.87800932,
,,0.007777778,49.82572568,
,,0.007777778,49.82572568,
,,0.003611111,62.70615804,
,,0.003611111,62.70615804,
,,0.003611111,62.70615804,
,,0.004444444,50.94875693,
,,0.004166667,54.34533095,
,,0.002222222,101.8975139,
,,0.002222222,101.8975139,
,,0.035555556,29.8805077,
,,0.033333333,31.87254227,
,,0.049166667,21.60850287,
,,0.038888889,27.31932159,
,,0.038888889,27.31932159,
,,0.031666667,9.986085983,
,,0.016388889,37.25757411,
,,0.018055556,39.34323329,
,,0.032222222,23.34246474,
,,0.032222222,23.34246474,
,,0.034166667,19.76410845,
,,0.034166667,19.76410845,
,,0.010555556,41.10304192,
,,0.020833333,23.46408564,
,,0.026666667,21.60577397,
,,0.023888889,21.86259281,
,,0.039722222,15.69657028,
,,0.018888889,30.26293164,
,,0.046666667,21.09062565,
,,0.046666667,21.09062565,
,,0.0025,77.03213688,
,,0.0025,77.03213688,
,,0.000277778,378.713492,
,,0.000277778,378.713492,
,,0.015,45.61877469,
,,0.005555556,35.76848306,
,,0.013611111,35.02617641,
,,0.008888889,33.72070328,
,,0.013888889,34.10870404,
,,0.011388889,36.89431075,
,,0.026666667,22.64262414,
,,0.015833333,63.75657511,
,,0.016111111,27.57623353,
,,0.005555556,59.84603163,
,,0.012222222,24.29362454,
,,0.012222222,24.29362454,
,,0.016944444,40.27258861,
,,0.016944444,40.27258861,
,,0.016111111,17.97674381,
,,0.016111111,17.97674381,
,,0.015555556,22.06469893,
,,0.015555556,22.06469893,
,,0.024444444,19.09525611,
,,0.024444444,19.09525611,
,,0.286111111,,
,,0.006666667,31.66104103,
,,0.006666667,31.66104103,
,,0.004722222,55.45585993,
,,0.004722222,55.45585993,
,,0.000277778,342.5308454,
,,0.000277778,342.5308454,
,,0.0075,37.41778318,
,,0.0275,31.53875985,
,,0.0275,31.53875985,
,,0.011388889,36.05402851,
,,0.011388889,36.05402851,
,,0.013333333,30.90425213,
,,0.019166667,32.84803024,
,,0.030833333,14.09760632,
,,0.027222222,15.96769691,
,,0.009166667,26.22081836,
,,0.01,24.03575104,
,,0.008888889,33.88443963,
,,0.008333333,37.36688057,
,,0.016388889,17.7321804,
,,0.005,36.73309792,
,,0.008611111,24.42194126,
,,0.046388889,10.9506842,
,,0.000277778,1131.942717,
,,0.025,25.86348431,
,,0.030277778,21.75700138,
,,0.0125,17.52158941,
,,0.016944444,27.702466,
,,0.019722222,27.17100703,
,,0.012222222,28.07434898,
,,0.008333333,44.6410245,
,,0.014444444,28.01961413,
,,0.005555556,40.25893728,
,,0.011944444,39.75717315,
,,0.020277778,43.49049515,
,,0.018333333,48.10312483,
,,0.018333333,48.10312483,
,,0.006111111,62.64182007,
,,0.005277778,72.53262939,
,,0.005277778,72.53262939,
,,0.005555556,64.35195193,
,,0.005555556,64.35195193,
,,0.005555556,64.35195193,
,,0.0075,45.97971058,
,,0.0075,45.97971058,
,,0.0075,45.97971058,
,,0.003333333,59.53696804,
,,0.003333333,59.53696804,
,,0.003055556,80.07061726,
,,0.016944444,59.81344268,
,,0.016944444,59.81344268,
,,0.007222222,67.76560457,
,,0.007222222,67.76560457,
,,0.005555556,69.85867349,
,,0.005555556,69.85867349,
,,0.012222222,60.48940746,
,,0.012222222,60.48940746,
,,0.016944444,57.14665263,
,,0.016944444,57.14665263,
,,0.004722222,78.38642614,
,,0.004722222,78.38642614,
,,0.005833333,71.60218321,
,,0.005833333,71.60218321,
,,0.006388889,65.20322426,
,,0.006388889,65.20322426,
,,0.007222222,62.069227,
,,0.007222222,62.069227,
,,0.007222222,62.069227,
,,0.008055556,71.10109952,
,,0.008055556,71.10109952,
,,0.008055556,71.10109952,
,,0.028055556,16.24139042,
,,0.0175,26.03778506,
,,0.0175,26.03778506,
,,0.011388889,40.00927909,
,,0.021111111,28.18149045,
,,0.021111111,28.18149045,
,,0.018888889,31.49695957,
,,0.018888889,31.49695957,
,,0.015,39.66283821,
,,0.049722222,16.84838069,
,,0.000277778,262.2032179,
,,0.008611111,35.21009084,
,,0.006111111,39.64387599,
,,0.039722222,14.3517455,
,,0.01,35.25277462,
,,0.01,29.29519432,
,,0.005277778,55.50668165,
,,0.005833333,50.220336,
,,0.007222222,40.562578,
,,0.006666667,43.94278929,
,,0.038333333,22.76422586,
,,0.038333333,22.76422586,
,,0.014722222,17.7454832,
,,0.018055556,14.46939342,
,,0.038055556,13.0867824,
,,0.03,16.60082602,
,,0.022777778,21.89101258,
,,0.038611111,12.91412269,
,,0.038611111,12.91412269,
,,0.004722222,48.28644327,
,,0.009444444,35.87699809,
,,0.025833333,10.11595741,
,,0.042777778,15.49474318,
,,0.017777778,3.232531443,
,,0.009166667,6.26915174,
,,0.009166667,6.26915174,
,,0.005833333,9.851525084,
,,0.009722222,5.910914848,
,,0.011111111,5.172050425,
,,0.015277778,3.761491126,
,,0.0075,7.66229685,
,,0.016666667,3.448033513,
,,0.002777778,59.614707,
,,0.020833333,12.43513984,
,,0.012777778,30.16129909,
,,0.009722222,30.58896757,
,,0.010555556,34.88737398,
,,0.016944444,25.75217116,
,,0.013611111,34.52613657,
,,0.012777778,39.33446298,
,,0.023333333,33.01861401,
,,0.026111111,39.90703061,
,,0.020277778,32.04475703,
,,0.000555556,192.1738249,
,,0.000277778,417.1364178,
,,0.000277778,1151.853841,
,,0.002777778,132.2536058,
,,0.009444444,27.98342435,
,,0.005555556,44.65109361,
,,0.013888889,35.93302823,
,,0.013888889,35.93302823,
,,0.001111111,115.1902473,
,,0.001111111,115.1902473,
,,0.019444444,33.34657928,
,,0.019444444,33.34657928,
,,0.013611111,31.10247495,
,,0.013611111,31.10247495,
,,0.034722222,22.97896586,
,,0.023611111,12.47954875,
,,0.015,19.64373406,
,,0.011944444,36.42690631,
,,0.035555556,33.41853342,
,,0.04,29.70536341,
,,0.006944444,37.80451878,
,,0.006666667,39.37970257,
,,0.006111111,39.85158284,
,,0.006388889,38.11890397,
,,0.005555556,43.83673682,
,,0.013611111,34.79091266,
,,0.013611111,34.79091266,
,,0.012777778,37.05988428,
,,0.003055556,61.00471471,
,,0.002777778,67.10519057,
,,0.003611111,51.61938308,
,,0.002777778,67.10519057,
,,0.023055556,26.45301915,
,,0.019444444,31.36572402,
,,0.021388889,28.51429377,
,,0.019444444,31.36572402,
,,0.021388889,22.62997838,
,,0.024444444,19.80123154,
,,0.022222222,21.78135452,
,,0.024444444,19.80123154,
,,0.008611111,39.6025715,
,,0.011944444,28.55069178,
,,0.011944444,28.55069178,
,,0.011388889,29.94340704,
,,0.011944444,28.55069178,
,,0.008888889,39.50469622,
,,0.015833333,22.17807581,
,,0.018888889,18.5904454,
,,0.014444444,24.31058334,
,,0.018888889,18.5904454,
,,0.010833333,39.24621233,
,,0.014444444,29.43465924,
,,0.013888889,30.61204443,
,,0.015277778,27.82913111,
,,0.013888889,30.61204443,
,,0.007222222,40.91898624,
,,0.008055556,36.68598451,
,,0.007777778,37.99619926,
,,0.008333333,35.46312174,
,,0.007777778,37.99619926,
,,0.022777778,22.69382644,
,,0.018055556,14.33162182,
,,0.014444444,18.17465347,
,,0.006666667,37.93623711,
,,0.010833333,29.78652755,
,,0.005277778,31.69453032,
,,0.023888889,32.22236193,
,,0.005277778,48.69231835,
,,0.005277778,48.69231835,
,,0.042777778,9.62879395,
,,0.025833333,18.13685294,
,,0.004166667,61.69429337,
,,0.006111111,42.06429506,
,,0.0075,35.21200665,
,,0.008888889,29.71013024,
,,0.034444444,19.18966381,
,,0.018888889,34.9929157,
,,0.012222222,28.98722959,
,,0.009166667,38.64963735,
,,0.009166667,38.64963735,
,,0.009444444,37.51288643,
,,0.009444444,37.51288643,
,,0.011944444,29.66135177,
,,0.013055556,27.13697948,
,,0.013055556,27.13697948,
,,0.013333333,26.57162731,
,,0.011666667,30.36757244,
,,0.015277778,39.74687913,
,,0.012222222,28.0697047,
,,0.012222222,28.0697047,
,,0.010833333,31.66838519,
,,0.011388889,30.12358469,
,,0.011388889,30.12358469,
,,0.037222222,16.47576818,
,,0.038333333,15.99820972,
,,0.033333333,28.26077093,
,,0.012777778,35.83998405,
,,0.012777778,35.83998405,
,,0.012777778,35.83998405,
,,0.017222222,20.59521637,
,,0.017222222,20.59521637,
,,0.013888889,25.53806776,
,,0.013888889,25.53806776,
,,0.026388889,12.95760025,
,,0.025555556,19.0916142,
,,0.025555556,19.0916142,
,,0.025555556,19.0916142,
,,0.023055556,21.1617892,
,,0.010555556,46.22180167,
,,0.010555556,46.22180167,
,,0.020833333,23.41904754,
,,0.028333333,17.21988782,
,,0.011111111,43.91071387,
,,0.015277778,31.93506385,
,,0.026388889,18.48872137,
,,0.027222222,17.92274032,
,,0.009722222,21.59025092,
,,0.013611111,15.42160757,
,,0.008611111,24.3760895,
,,0.007777778,26.98781226,
,,0.011111111,18.89146931,
,,0.011111111,18.89146931,
,,0.013888889,15.11317517,
,,0.013888889,15.11317517,
,,0.0125,16.79241699,
,,0.019166667,36.15490651,
,,0.022222222,31.18360772,
,,0.019444444,35.63840928,
,,0.018333333,37.79831269,
,,0.020277778,34.17381596,
,,0.018888889,36.68659673,
,,0.019444444,35.63840928,
,,0.017777778,38.97950877,
,,0.02,34.64845267,
,,0.02,34.64845267,
,,0.019722222,35.13645944,
,,0.019722222,35.13645944,
,,0.020277778,34.17381596,
,,0.018055556,38.37982355,
,,0.018055556,38.37982355,
,,0.016666667,41.57814238,
,,0.010833333,39.33023845,
,,0.011666667,36.52093354,
,,0.011944444,35.67161185,
,,0.009166667,46.48118778,
,,0.011111111,38.3469817,
,,0.011944444,35.67161185,
,,0.011111111,38.3469817,
,,0.010277778,41.45619512,
,,0.010555556,40.36524179,
,,0.0125,34.08620561,
,,0.0125,34.08620561,
,,0.011111111,38.3469817,
,,0.010833333,39.33023845,
,,0.010833333,39.33023845,
,,0.011944444,35.67161185,
,,0.010833333,39.33023845,
,,0.010833333,39.33023845,
,,0.009722222,43.8251225,
,,0.010555556,33.1600075,
,,0.011944444,29.30419499,
,,0.011388889,30.73366648,
,,0.009444444,37.06118815,
,,0.010833333,32.30975325,
,,0.010555556,33.1600075,
,,0.01,35.00223161,
,,0.010277778,34.05622461,
,,0.009722222,36.00229619,
,,0.011111111,31.50200876,
,,0.011111111,31.50200876,
,,0.011111111,31.50200876,
,,0.012222222,28.63819002,
,,0.012222222,28.63819002,
,,0.010555556,33.1600075,
,,0.009722222,36.00229619,
,,0.010555556,33.1600075,
,,0.008611111,40.64775336,
,,0.020277778,29.93453721,
,,0.024444444,24.83206,
,,0.023888889,25.40954919,
,,0.023888889,25.40954919,
,,0.015277778,39.7312947,
,,0.021944444,27.66102892,
,,0.024166667,25.11748517,
,,0.023888889,25.40954919,
,,0.021944444,27.66102892,
,,0.019722222,30.77776429,
,,0.021944444,27.66102892,
,,0.021944444,27.66102892,
,,0.021944444,27.66102892,
