,time_sum
1307,155.6461111
1308,155.6827778
1309,155.7169445
1310,155.7319445
1311,155.7822223
1312,155.825
1313,155.86
1314,155.8866667
1315,155.9172223
1316,155.95
1317,155.9747223
1318,156.0052778
1319,156.0572223
1320,156.1083334
1321,156.1563889
1322,156.1997223
1323,156.2208334
1324,156.2475
1325,156.3266667
1326,156.3930556
1327,156.4183334
1328,156.4666667
1329,156.5152778
1330,156.5630556
1331,156.6225
1332,156.6625
1333,156.7069445
1334,156.7508334
1335,156.795
1336,156.8383334
1337,156.8783334
1338,156.9141667
1339,157.0191667
1340,157.1763889
1341,157.1897223
1342,157.1938889
1343,157.1980556
1344,157.2025
1345,157.2069445
1346,157.215
1347,157.2188889
1348,157.2230556
1349,157.2269445
1350,157.2358334
1351,157.24
1352,157.2441667
1353,157.2477778
1354,157.2555556
1355,157.2669445
1356,157.2755556
1357,157.2822223
1358,157.2908334
1359,157.3055556
1360,157.3166667
1361,157.3272223
1362,157.3397223
1363,157.3588889
1364,157.3658334
1365,157.3708334
1366,157.3938889
1367,157.4013889
1368,157.405
1369,157.4094445
1370,157.4138889
1371,157.4338889
1372,157.45
1373,157.4813889
1374,157.5727778
1375,157.5880556
1376,157.6163889
1377,157.6816667
1378,157.7416667
1379,157.7838889
1380,157.8033334
1381,157.8258334
1382,157.8455556
1383,157.8541667
1384,157.8652778
1385,157.8813889
1386,157.8975
1387,157.9072223
1388,157.9405556
1389,157.9866667
1390,158.0013889
1391,158.0161111
1392,158.0361111
1393,158.0419445
1394,158.0491667
1395,158.0608334
1396,158.0955556
1397,158.1138889
1398,158.1444445
1399,158.1805556
1400,158.1927778
1401,158.2066667
1402,158.2205556
1403,158.2458334
1404,158.2541667
1405,158.2641667
1406,158.2736111
1407,158.2830556
1408,158.2919445
1409,158.3041667
1410,158.3352778
1411,158.4119445
1412,158.4247222
1413,158.5094445
1414,158.5272222
1415,158.5444445
1416,158.6325
1417,158.6933334
1418,158.7305556
1419,158.7494445
1420,158.7644445
1421,158.7691667
1422,158.7716667
1423,158.7797222
1424,158.8102778
1425,158.8363889
1426,158.8608334
1427,159.0347222
1428,159.3733334
1429,159.4794445
1430,159.4847222
1431,159.4997222
1432,159.5044445
1433,159.5325
1434,159.5386111
1435,159.5427778
1436,159.5458334
1437,159.5680556
1438,159.6302778
1439,159.6797222
1440,159.7036111
1441,159.7744445
1442,159.8841667
1443,159.9416667
1444,159.9452778
1445,159.95
1446,159.9525
1447,159.9544445
1448,159.9591667
1449,159.9930556
1450,160.0083334
1451,160.0511111
1452,160.0794445
1453,160.0897222
1454,160.0983334
1455,160.7022222
1456,160.7561111
1457,160.8972222
1458,160.9252778
1459,160.9508334
1460,160.9822222
1461,161.0097222
1462,161.0369445
1463,161.0708334
1464,161.0877778
1465,161.0922222
1466,161.1
1467,161.1025
1468,161.1041667
1469,161.1077778
1470,161.1544445
1471,161.1697222
1472,161.1891667
1473,161.2869445
1474,161.4180556
1475,161.4511111
1476,161.4627778
1477,161.4697222
1478,161.4766667
1479,161.4902778
1480,161.5005556
1481,161.5108334
1482,161.5205556
1483,161.5394445
1484,161.5544445
1485,161.5580556
1486,161.5666667
1487,161.5688889
1488,161.5711111
1489,161.6066667
1490,161.6891667
1491,161.7986111
1492,161.8330556
1493,161.9316667
1494,161.9972222
1495,162.2047222
1496,162.205
1497,162.2202778
1498,162.2483334
1499,162.2622223
1500,162.3002778
1501,162.3377778
1502,162.3622223
1503,162.3791667
1504,162.3961111
1505,162.4283334
1506,162.8011111
1507,162.8252778
1508,162.9163889
1509,163.0027778
1510,163.0463889
1511,163.1066667
1512,163.1913889
1513,163.2461111
1514,163.2636111
1515,163.3022222
1516,163.3319445
1517,163.3372222
1518,163.3483334
1519,163.4272222
1520,163.5086111
1521,163.5522222
1522,163.6466667
1523,163.8027778
1524,163.8827778
1525,163.9408334
1526,163.9938889
1527,164.05
1528,164.08
1529,164.1027778
1530,164.1413889
1531,164.18
1532,164.1847222
1533,164.1941667
1534,164.22
1535,164.2627778
1536,164.2805556
1537,164.2897222
1538,164.2988889
1539,164.3047222
1540,164.3144445
1541,164.365
1542,164.3886111
1543,164.4216667
1544,164.5144445
1545,164.5355556
1546,164.5480556
1547,164.5836111
1548,164.7080556
1549,164.8105556
1550,164.8852778
1551,164.8944445
1552,164.9583334
1553,165.0458334
1554,165.0788889
1555,165.1141667
1556,165.1508334
1557,165.2030556
1558,165.2422222
1559,165.2786111
1560,165.3513889
1561,165.4125
1562,165.4916667
1563,165.5019445
1564,165.5094445
1565,165.5183334
1566,165.5527778
1567,165.6994445
1568,165.7461111
1569,165.7947222
1570,165.8791667
1571,165.9669445
1572,166.0930556
1573,166.1744445
1574,166.2161111
1575,166.445
1576,166.7202778
1577,166.8872222
1578,167.0655556
1579,167.2230556
1580,167.3086111
1581,167.3508334
1582,167.3719445
1583,167.3852778
1584,167.3911111
1585,167.4327778
1586,167.5155556
1587,167.6047222
1588,167.6919445
1589,167.6969445
